plugin,package,NOF_num,NOF_total,NSF_num,NSF_total,NOM_num,NOM_total,NSM_num,NSM_total,NOI,NOT,TLOC,num_of_bug,NOF_max,NSF_max,NOM_max,NSM_max,buggy,NOF_avg,NSF_avg,NOM_avg,NSM_avg
org.eclipse.jdt.core,org.eclipse.jdt.internal.compiler.parser,19,182,19,115,19,488,19,22,2,19,14641,0.0,61,55,250,21,False,9.578947368421053,6.052631578947368,25.68421052631579,1.1578947368421053
org.eclipse.jdt.core,org.eclipse.jdt.internal.compiler.parser.diagnose,9,85,9,25,9,56,9,6,0,9,2686,0.0,40,18,26,6,False,9.444444444444445,2.7777777777777777,6.222222222222222,0.6666666666666666
org.eclipse.jdt.core,org.eclipse.jdt.internal.compiler.problem,9,19,9,10,9,299,9,3,1,9,4916,0.0,8,3,273,2,False,2.111111111111111,1.1111111111111112,33.22222222222222,0.3333333333333333
org.eclipse.jdt.core,org.eclipse.jdt.internal.compiler.util,10,33,10,11,10,71,10,19,2,10,1535,0.0,4,7,13,19,False,3.3,1.1,7.1,1.9
org.eclipse.jdt.core,org.eclipse.jdt.internal.core,143,408,143,168,143,1873,143,77,4,143,38367,0.0,30,27,115,12,False,2.8531468531468533,1.1748251748251748,13.097902097902098,0.5384615384615384
org.eclipse.jdt.core,org.eclipse.jdt.internal.core.builder,24,95,24,28,24,163,24,22,0,24,4496,0.0,11,8,19,9,False,3.9583333333333335,1.1666666666666667,6.791666666666667,0.9166666666666666
org.eclipse.jdt.core,org.eclipse.jdt.internal.core.dom.rewrite,30,119,30,19,30,513,30,19,3,30,6614,0.0,29,5,143,8,False,3.966666666666667,0.6333333333333333,17.1,0.6333333333333333
org.eclipse.jdt.core,org.eclipse.jdt.internal.core.eval,3,4,3,0,3,42,3,0,0,3,546,0.0,2,0,37,0,False,1.3333333333333333,0.0,14.0,0.0
org.eclipse.jdt.core,org.eclipse.jdt.internal.core.hierarchy,12,61,12,15,12,175,12,6,1,12,4280,0.0,19,14,67,5,False,5.083333333333333,1.25,14.583333333333334,0.5
org.eclipse.jdt.core,org.eclipse.jdt.internal.core.index,5,24,5,5,5,51,5,2,0,5,1166,0.0,12,5,28,2,False,4.8,1.0,10.2,0.4
org.eclipse.jdt.core,org.eclipse.jdt.internal.core.jdom,14,69,14,13,14,302,14,0,1,14,5532,0.0,14,12,52,0,False,4.928571428571429,0.9285714285714286,21.571428571428573,0.0
org.eclipse.jdt.core,org.eclipse.jdt.internal.core.search,11,31,11,0,11,63,11,2,0,11,1529,0.0,10,0,12,2,False,2.8181818181818183,0.0,5.7272727272727275,0.18181818181818182
org.eclipse.jdt.core,org.eclipse.jdt.internal.core.search.indexing,15,30,15,15,15,133,15,0,1,15,2784,0.0,6,10,34,0,False,2.0,1.0,8.866666666666667,0.0
org.eclipse.jdt.core,org.eclipse.jdt.internal.core.search.matching,48,141,48,28,48,378,48,20,0,48,7438,0.0,26,9,50,9,False,2.9375,0.5833333333333334,7.875,0.4166666666666667
org.eclipse.jdt.core,org.eclipse.jdt.internal.core.search.processing,2,8,2,1,2,17,2,0,1,2,477,0.0,8,1,16,0,False,4.0,0.5,8.5,0.0
org.eclipse.jdt.core,org.eclipse.jdt.internal.core.util,42,221,42,103,42,647,42,88,4,42,15718,0.0,37,55,219,86,False,5.261904761904762,2.4523809523809526,15.404761904761905,2.0952380952380953
org.eclipse.jdt.core,org.eclipse.jdt.internal.eval,29,92,29,152,29,299,29,2,2,29,8828,0.0,14,140,37,1,False,3.1724137931034484,5.241379310344827,10.310344827586206,0.06896551724137931
org.eclipse.jdt.core,org.eclipse.jdt.internal.formatter,10,230,10,7,10,249,10,2,0,10,8101,0.0,174,3,118,2,False,23.0,0.7,24.9,0.2
org.eclipse.jdt.core,org.eclipse.jdt.internal.formatter.align,2,20,2,21,2,10,2,0,0,2,465,0.0,17,18,9,0,False,10.0,10.5,5.0,0.0
org.eclipse.jdt.core,org.eclipse.jdt.internal.formatter.old,1,1,1,0,1,1,1,0,0,1,165,0.0,1,0,1,0,False,1.0,0.0,1.0,0.0
org.eclipse.jdt.debug,com.sun.jdi,18,3,18,0,18,4,18,0,45,18,1360,0.0,1,0,1,0,False,0.16666666666666666,0.0,0.2222222222222222,0.0
org.eclipse.jdt.debug,com.sun.jdi.connect,3,2,3,0,3,2,3,0,10,3,222,0.0,1,0,1,0,False,0.6666666666666666,0.0,0.6666666666666666,0.0
org.eclipse.jdt.debug,com.sun.jdi.connect.spi,5,0,5,0,5,22,5,0,0,5,75,0.0,0,0,13,0,False,0.0,0.0,4.4,0.0
org.eclipse.jdt.debug,com.sun.jdi.event,0,0,0,0,0,0,0,0,20,0,373,0.0,0,0,0,0,False,,,,
org.eclipse.jdt.debug,com.sun.jdi.request,2,0,2,0,2,0,2,0,16,2,408,0.0,0,0,0,0,False,0.0,0.0,0.0,0.0
org.eclipse.jdt.debug,org.eclipse.jdi,2,0,2,1,2,0,2,1,1,2,89,0.0,0,1,0,1,False,0.0,0.5,0.0,0.5
org.eclipse.jdt.debug,org.eclipse.jdi.hcr,1,0,1,0,1,0,1,0,5,1,417,0.0,0,0,0,0,False,0.0,0.0,0.0,0.0
org.eclipse.jdt.debug,org.eclipse.jdi.internal,53,175,53,130,53,627,53,73,0,53,12524,0.0,45,23,87,14,False,3.30188679245283,2.452830188679245,11.830188679245284,1.3773584905660377
org.eclipse.jdt.debug,org.eclipse.jdi.internal.connect,16,50,16,9,16,133,16,1,0,16,1574,0.0,17,3,44,1,False,3.125,0.5625,8.3125,0.0625
org.eclipse.jdt.debug,org.eclipse.jdi.internal.event,21,15,21,37,21,44,21,19,0,21,1603,0.0,3,21,19,3,False,0.7142857142857143,1.7619047619047619,2.0952380952380953,0.9047619047619048
org.eclipse.jdt.debug,org.eclipse.jdi.internal.jdwp,19,7,19,193,19,41,19,15,0,19,1463,0.0,3,107,14,4,False,0.3684210526315789,10.157894736842104,2.1578947368421053,0.7894736842105263
org.eclipse.jdt.debug,org.eclipse.jdi.internal.request,20,29,20,40,20,91,20,8,0,20,1954,0.0,20,24,35,6,False,1.45,2.0,4.55,0.4
org.eclipse.jdt.debug,org.eclipse.jdi.internal.spy,8,12,8,260,8,183,8,27,0,8,3897,0.0,3,108,153,16,False,1.5,32.5,22.875,3.375
org.eclipse.jdt.debug,org.eclipse.jdt.debug.core,1,0,1,4,1,1,1,19,29,1,3914,0.0,0,4,1,19,False,0.0,4.0,1.0,19.0
org.eclipse.jdt.debug,org.eclipse.jdt.debug.eval,1,0,1,0,1,0,1,2,6,1,644,0.0,0,0,0,2,False,0.0,0.0,0.0,2.0
org.eclipse.jdt.debug,org.eclipse.jdt.internal.debug.core,6,37,6,10,6,49,6,9,1,6,932,0.0,17,8,29,8,False,6.166666666666667,1.6666666666666667,8.166666666666666,1.5
org.eclipse.jdt.debug,org.eclipse.jdt.internal.debug.core.breakpoints,12,20,12,49,12,239,12,2,0,12,4738,0.0,5,8,68,1,False,1.6666666666666667,4.083333333333333,19.916666666666668,0.16666666666666666
org.eclipse.jdt.debug,org.eclipse.jdt.internal.debug.core.hcr,13,42,13,27,13,125,13,8,0,13,2547,0.0,11,10,55,5,False,3.230769230769231,2.076923076923077,9.615384615384615,0.6153846153846154
org.eclipse.jdt.debug,org.eclipse.jdt.internal.debug.core.logicalstructures,9,7,9,5,9,64,9,2,0,9,867,0.0,3,3,25,1,False,0.7777777777777778,0.5555555555555556,7.111111111111111,0.2222222222222222
org.eclipse.jdt.debug,org.eclipse.jdt.internal.debug.core.model,34,94,34,12,34,624,34,3,1,34,9872,0.0,28,5,138,1,False,2.764705882352941,0.35294117647058826,18.352941176470587,0.08823529411764706
org.eclipse.jdt.debug,org.eclipse.jdt.internal.debug.eval,3,23,3,6,3,79,3,1,0,3,1637,0.0,17,4,65,1,False,7.666666666666667,2.0,26.333333333333332,0.3333333333333333
org.eclipse.jdt.debug,org.eclipse.jdt.internal.debug.eval.ast.engine,13,78,13,9,13,369,13,1,1,13,6069,0.0,16,3,150,1,False,6.0,0.6923076923076923,28.384615384615383,0.07692307692307693
org.eclipse.jdt.debug,org.eclipse.jdt.internal.debug.eval.ast.instructions,77,59,77,61,77,284,77,7,0,77,4957,0.0,5,37,38,4,False,0.7662337662337663,0.7922077922077922,3.688311688311688,0.09090909090909091
org.eclipse.jdt.debug.ui,org.eclipse.jdt.debug.ui,2,10,2,2,2,16,2,0,1,2,586,0.0,5,2,13,0,False,5.0,1.0,8.0,0.0
org.eclipse.jdt.debug.ui,org.eclipse.jdt.debug.ui.launchConfigurations,11,59,11,11,11,192,11,1,0,11,3571,0.0,11,3,31,1,False,5.363636363636363,1.0,17.454545454545453,0.09090909090909091
org.eclipse.jdt.debug.ui,org.eclipse.jdt.internal.debug.core.refactoring,23,56,23,7,23,105,23,24,0,23,2349,0.0,8,5,21,11,False,2.4347826086956523,0.30434782608695654,4.565217391304348,1.0434782608695652
org.eclipse.jdt.debug.ui,org.eclipse.jdt.internal.debug.ui,61,142,61,134,61,500,61,76,4,61,10947,0.0,16,84,67,16,False,2.3278688524590163,2.19672131147541,8.19672131147541,1.2459016393442623
org.eclipse.jdt.debug.ui,org.eclipse.jdt.internal.debug.ui.actions,90,103,90,11,90,534,90,16,0,90,10023,0.0,11,4,68,6,False,1.1444444444444444,0.12222222222222222,5.933333333333334,0.17777777777777778
org.eclipse.jdt.debug.ui,org.eclipse.jdt.internal.debug.ui.breakpoints,5,8,5,8,5,37,5,2,0,5,766,0.0,6,6,20,1,False,1.6,1.6,7.4,0.4
org.eclipse.jdt.debug.ui,org.eclipse.jdt.internal.debug.ui.classpath,11,15,11,4,11,99,11,1,1,11,1372,0.0,5,2,24,1,False,1.3636363636363635,0.36363636363636365,9.0,0.09090909090909091
org.eclipse.jdt.debug.ui,org.eclipse.jdt.internal.debug.ui.console,7,11,7,2,7,20,7,1,0,7,637,0.0,7,2,9,1,False,1.5714285714285714,0.2857142857142857,2.857142857142857,0.14285714285714285
org.eclipse.jdt.debug.ui,org.eclipse.jdt.internal.debug.ui.display,11,22,11,3,11,85,11,2,1,11,1684,0.0,9,2,34,1,False,2.0,0.2727272727272727,7.7272727272727275,0.18181818181818182
org.eclipse.jdt.debug.ui,org.eclipse.jdt.internal.debug.ui.jres,13,53,13,5,13,187,13,1,1,13,3104,0.0,13,2,60,1,False,4.076923076923077,0.38461538461538464,14.384615384615385,0.07692307692307693
org.eclipse.jdt.debug.ui,org.eclipse.jdt.internal.debug.ui.launcher,37,46,37,9,37,194,37,15,2,37,4398,0.0,9,2,20,9,False,1.2432432432432432,0.24324324324324326,5.243243243243243,0.40540540540540543
org.eclipse.jdt.debug.ui,org.eclipse.jdt.internal.debug.ui.monitors,23,48,23,14,23,126,23,2,0,23,2262,0.0,8,3,28,1,False,2.0869565217391304,0.6086956521739131,5.478260869565218,0.08695652173913043
org.eclipse.jdt.debug.ui,org.eclipse.jdt.internal.debug.ui.propertypages,15,55,15,8,15,151,15,1,0,15,2325,0.0,15,2,36,1,False,3.6666666666666665,0.5333333333333333,10.066666666666666,0.06666666666666667
org.eclipse.jdt.debug.ui,org.eclipse.jdt.internal.debug.ui.snippeteditor,26,67,26,11,26,209,26,18,1,26,3871,0.0,21,4,88,9,False,2.576923076923077,0.4230769230769231,8.038461538461538,0.6923076923076923
org.eclipse.jdt.debug.ui,org.eclipse.jdt.internal.debug.ui.sourcelookup,7,2,7,2,7,24,7,1,0,7,578,0.0,1,2,7,1,False,0.2857142857142857,0.2857142857142857,3.4285714285714284,0.14285714285714285
org.eclipse.jdt.junit,org.eclipse.jdt.internal.junit.launcher,10,18,10,7,10,88,10,1,0,10,1678,0.0,16,5,47,1,False,1.8,0.7,8.8,0.1
org.eclipse.jdt.junit,org.eclipse.jdt.internal.junit.refactoring,5,7,5,0,5,20,5,0,0,5,331,0.0,3,0,5,0,False,1.4,0.0,4.0,0.0
org.eclipse.jdt.junit,org.eclipse.jdt.internal.junit.ui,57,197,57,39,57,507,57,22,4,57,6924,0.0,45,11,101,11,False,3.456140350877193,0.6842105263157895,8.894736842105264,0.38596491228070173
org.eclipse.jdt.junit,org.eclipse.jdt.internal.junit.util,11,27,11,1,11,52,11,45,1,11,1638,0.0,12,1,21,10,False,2.4545454545454546,0.09090909090909091,4.7272727272727275,4.090909090909091
org.eclipse.jdt.junit,org.eclipse.jdt.internal.junit.wizards,12,66,12,24,12,175,12,12,2,12,3225,0.0,15,8,40,3,False,5.5,2.0,14.583333333333334,1.0
org.eclipse.jdt.junit,org.eclipse.jdt.junit,1,0,1,0,1,0,1,2,1,1,151,0.0,0,0,0,2,False,0.0,0.0,0.0,2.0
org.eclipse.jdt.junit.runtime,org.eclipse.jdt.internal.junit.runner,5,21,5,24,5,42,5,4,0,5,1012,0.0,18,20,41,3,False,4.2,4.8,8.4,0.8
org.eclipse.jdt.launching,org.eclipse.jdt.internal.launching,40,50,40,17,40,254,40,47,0,40,6918,0.0,8,7,31,17,False,1.25,0.425,6.35,1.175
org.eclipse.jdt.launching,org.eclipse.jdt.internal.launching.support,1,0,1,0,1,0,1,1,0,1,40,0.0,0,0,0,1,False,0.0,0.0,0.0,1.0
org.eclipse.jdt.launching,org.eclipse.jdt.launching,14,34,14,23,14,109,14,80,11,14,5886,0.0,9,21,31,76,False,2.4285714285714284,1.6428571428571428,7.785714285714286,5.714285714285714
org.eclipse.jdt.launching,org.eclipse.jdt.launching.sourcelookup,7,8,7,2,7,49,7,8,1,7,1859,0.0,3,1,13,6,False,1.1428571428571428,0.2857142857142857,7.0,1.1428571428571428
org.eclipse.jdt.launching,org.eclipse.jdt.launching.sourcelookup.containers,6,7,6,5,6,33,6,0,0,6,746,0.0,3,1,8,0,False,1.1666666666666667,0.8333333333333334,5.5,0.0
org.eclipse.jdt.launching.macosx,org.eclipse.jdt.internal.launching.macosx,5,0,5,9,5,12,5,6,0,5,441,0.0,0,6,7,6,False,0.0,1.8,2.4,1.2
org.eclipse.jdt.launching.macosx,org.eclipse.jdt.internal.ui.macbundler,9,31,9,3,9,77,9,9,1,9,1370,0.0,9,2,22,5,False,3.4444444444444446,0.3333333333333333,8.555555555555555,1.0
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext,6,2,6,2,6,10,6,9,0,6,336,0.0,2,2,10,4,False,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.5
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.callhierarchy,14,25,14,10,14,100,14,7,1,14,1850,0.0,6,5,24,4,False,1.7857142857142858,0.7142857142857143,7.142857142857143,0.5
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.codemanipulation,24,133,24,6,24,188,24,68,3,24,5312,0.0,17,2,54,49,False,5.541666666666667,0.25,7.833333333333333,2.8333333333333335
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.dom,31,77,31,30,31,591,31,132,1,31,7105,0.0,10,9,168,45,False,2.4838709677419355,0.967741935483871,19.06451612903226,4.258064516129032
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.dom.fragments,11,17,11,0,11,52,11,33,2,11,876,0.0,4,0,16,16,False,1.5454545454545454,0.0,4.7272727272727275,3.0
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.javadoc,5,5,5,9,5,15,5,28,0,5,927,0.0,5,9,7,24,False,1.0,1.8,3.0,5.6
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring,10,24,10,10,10,51,10,83,0,10,1828,0.0,9,3,18,53,False,2.4,1.0,5.1,8.3
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.base,8,10,8,31,8,37,8,13,0,8,495,0.0,4,31,18,7,False,1.25,3.875,4.625,1.625
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.changes,34,43,34,1,34,171,34,17,1,34,2595,0.0,6,1,12,4,False,1.2647058823529411,0.029411764705882353,5.029411764705882,0.5
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.code,58,359,58,27,58,1069,58,136,1,58,11841,0.0,40,8,78,22,False,6.189655172413793,0.46551724137931033,18.43103448275862,2.3448275862068964
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.code.flow,23,29,23,23,23,231,23,4,0,23,2379,0.0,7,19,105,3,False,1.2608695652173914,1.0,10.043478260869565,0.17391304347826086
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.nls,19,48,19,22,19,132,19,61,0,19,2808,0.0,9,6,34,11,False,2.526315789473684,1.1578947368421053,6.947368421052632,3.210526315789474
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.nls.changes,4,8,4,2,4,20,4,2,0,4,377,0.0,5,2,12,1,False,2.0,0.5,5.0,0.5
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.participants,5,6,5,3,5,7,5,6,0,5,356,0.0,6,3,5,3,False,1.2,0.6,1.4,1.2
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.rename,25,80,25,10,25,365,25,86,0,25,6147,0.0,12,2,56,17,False,3.2,0.4,14.6,3.44
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.reorg,35,69,35,6,35,544,35,187,12,35,6056,0.0,16,3,185,58,False,1.9714285714285715,0.17142857142857143,15.542857142857143,5.3428571428571425
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.sef,2,26,2,5,2,48,2,4,0,2,888,0.0,15,4,35,4,False,13.0,2.5,24.0,2.0
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.structure,46,237,46,16,46,1226,46,278,3,46,14016,0.0,33,3,208,46,False,5.1521739130434785,0.34782608695652173,26.652173913043477,6.043478260869565
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.surround,5,18,5,0,5,43,5,4,1,5,711,0.0,12,0,18,2,False,3.6,0.0,8.6,0.8
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.tagging,0,0,0,0,0,0,0,0,5,0,221,0.0,0,0,0,0,False,,,,
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.typeconstraints,19,40,19,17,19,233,19,26,4,19,3144,0.0,10,13,65,8,False,2.1052631578947367,0.8947368421052632,12.263157894736842,1.368421052631579
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.util,14,15,14,1,14,51,14,37,0,14,1369,0.0,3,1,14,14,False,1.0714285714285714,0.07142857142857142,3.642857142857143,2.642857142857143
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.template.java,34,25,34,68,34,132,34,27,0,34,3094,0.0,7,46,24,6,False,0.7352941176470589,2.0,3.8823529411764706,0.7941176470588235
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.textmanipulation,8,22,8,3,8,45,8,11,0,8,893,0.0,8,2,23,8,False,2.75,0.375,5.625,1.375
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.util,23,38,23,36,23,103,23,180,0,23,3979,0.0,8,16,22,53,False,1.6521739130434783,1.565217391304348,4.478260869565218,7.826086956521739
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui,20,33,20,259,20,87,20,35,4,20,3055,0.0,24,236,31,16,False,1.65,12.95,4.35,1.75
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.actions,30,42,30,10,30,122,30,36,0,30,3651,0.0,6,2,13,18,False,1.4,0.3333333333333333,4.066666666666666,1.2
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.browsing,25,51,25,13,25,406,25,4,1,25,6035,0.0,19,4,108,2,False,2.04,0.52,16.24,0.16
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.callhierarchy,41,91,41,49,41,259,41,26,1,41,4747,0.0,29,16,59,10,False,2.2195121951219514,1.1951219512195121,6.317073170731708,0.6341463414634146
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.compare,31,62,31,26,31,182,31,26,0,31,4034,0.0,7,10,25,18,False,2.0,0.8387096774193549,5.870967741935484,0.8387096774193549
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.dialogs,25,102,25,14,25,183,25,10,0,25,3243,0.0,21,3,42,4,False,4.08,0.56,7.32,0.4
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.dnd,6,15,6,7,6,42,6,0,2,6,786,0.0,7,6,17,0,False,2.5,1.1666666666666667,7.0,0.0
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.filters,22,12,22,16,22,53,22,10,0,22,1576,0.0,9,13,20,4,False,0.5454545454545454,0.7272727272727273,2.409090909090909,0.45454545454545453
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.infoviews,12,32,12,10,12,97,12,9,0,12,1862,0.0,11,3,38,5,False,2.6666666666666665,0.8333333333333334,8.083333333333334,0.75
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.jarpackager,19,70,19,24,19,251,19,13,1,19,5279,0.0,25,7,57,9,False,3.6842105263157894,1.263157894736842,13.210526315789474,0.6842105263157895
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.javadocexport,24,191,24,6,24,261,24,8,0,24,4741,0.0,65,2,61,3,False,7.958333333333333,0.25,10.875,0.3333333333333333
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.javaeditor,125,443,125,78,125,1352,125,35,8,125,19133,1.0,56,11,206,16,True,3.544,0.624,10.816,0.28
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.javaeditor.selectionactions,9,19,9,6,9,31,9,24,0,9,855,0.0,5,4,9,11,False,2.111111111111111,0.6666666666666666,3.4444444444444446,2.6666666666666665
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.packageview,24,65,24,18,24,287,24,11,0,24,4561,0.0,15,13,97,3,False,2.7083333333333335,0.75,11.958333333333334,0.4583333333333333
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.preferences,90,336,90,256,90,896,90,57,1,90,15518,0.0,42,85,81,12,False,3.7333333333333334,2.8444444444444446,9.955555555555556,0.6333333333333333
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.preferences.formatter,46,231,46,177,46,407,46,92,0,46,6770,0.0,23,80,49,56,False,5.021739130434782,3.847826086956522,8.847826086956522,2.0
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.refactoring,74,206,74,122,74,944,74,64,3,74,8225,0.0,16,16,115,11,False,2.7837837837837838,1.6486486486486487,12.756756756756756,0.8648648648648649
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.refactoring.actions,10,13,10,4,10,60,10,27,0,10,1349,0.0,5,1,10,6,False,1.3,0.4,6.0,2.7
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.refactoring.code,4,9,4,8,4,36,4,0,0,4,619,0.0,6,4,28,0,False,2.25,2.0,9.0,0.0
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.refactoring.contentassist,10,39,10,10,10,84,10,10,0,10,1171,0.0,11,6,18,3,False,3.9,1.0,8.4,1.0
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.refactoring.nls,21,56,21,10,21,159,21,11,1,21,2686,0.0,21,8,62,5,False,2.6666666666666665,0.47619047619047616,7.571428571428571,0.5238095238095238
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.refactoring.nls.search,15,44,15,8,15,84,15,4,0,15,1895,0.0,11,4,36,3,False,2.933333333333333,0.5333333333333333,5.6,0.26666666666666666
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.refactoring.reorg,52,117,52,25,52,408,52,88,1,52,4738,0.0,14,3,52,13,False,2.25,0.4807692307692308,7.846153846153846,1.6923076923076923
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.refactoring.sef,2,2,2,2,2,17,2,0,0,2,307,0.0,2,1,16,0,False,1.0,1.0,8.5,0.0
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.search,81,172,81,63,81,585,81,39,2,81,8914,2.0,21,12,62,19,True,2.123456790123457,0.7777777777777778,7.222222222222222,0.48148148148148145
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.text,86,249,86,113,86,665,86,33,4,86,11761,0.0,20,17,73,18,False,2.895348837209302,1.313953488372093,7.732558139534884,0.38372093023255816
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.text.comment,14,32,14,11,14,107,14,3,3,14,3116,0.0,11,4,26,2,False,2.2857142857142856,0.7857142857142857,7.642857142857143,0.21428571428571427
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.text.correction,60,144,60,44,60,347,60,141,2,60,13424,0.0,9,11,24,28,False,2.4,0.7333333333333333,5.783333333333333,2.35
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.text.folding,8,25,8,7,8,52,8,1,0,8,1070,0.0,12,4,22,1,False,3.125,0.875,6.5,0.125
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.text.java,36,163,36,34,36,255,36,68,3,36,7581,0.0,19,6,39,24,False,4.527777777777778,0.9444444444444444,7.083333333333333,1.8888888888888888
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.text.java.hover,16,29,16,14,16,95,16,8,0,16,2002,0.0,6,10,21,4,False,1.8125,0.875,5.9375,0.5
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.text.javadoc,10,35,10,9,10,79,10,15,4,10,2266,0.0,8,2,20,9,False,3.5,0.9,7.9,1.5
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.text.spelling,14,47,14,5,14,109,14,5,0,14,2136,0.0,13,2,25,4,False,3.357142857142857,0.35714285714285715,7.785714285714286,0.35714285714285715
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.text.spelling.engine,8,19,8,107,8,48,8,7,9,8,2499,0.0,6,97,16,4,False,2.375,13.375,6.0,0.875
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.text.template.contentassist,10,41,10,4,10,85,10,3,0,10,1419,0.0,10,2,28,3,False,4.1,0.4,8.5,0.3
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.text.template.preferences,4,7,4,3,4,20,4,3,0,4,348,0.0,5,2,11,3,False,1.75,0.75,5.0,0.75
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.typehierarchy,35,113,35,29,35,313,35,4,1,35,5275,0.0,46,16,96,3,False,3.2285714285714286,0.8285714285714286,8.942857142857143,0.11428571428571428
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.util,26,66,26,11,26,106,26,33,1,26,2520,0.0,13,9,21,9,False,2.5384615384615383,0.4230769230769231,4.076923076923077,1.2692307692307692
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.viewsupport,24,43,24,60,24,131,24,39,3,24,3461,0.0,6,45,17,22,False,1.7916666666666667,2.5,5.458333333333333,1.625
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.wizards,28,76,28,16,28,168,28,8,1,28,3165,0.0,17,5,29,3,False,2.7142857142857144,0.5714285714285714,6.0,0.2857142857142857
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.wizards.buildpaths,65,212,65,31,65,545,65,20,1,65,9370,0.0,17,7,39,5,False,3.2615384615384615,0.47692307692307695,8.384615384615385,0.3076923076923077
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.wizards.dialogfields,15,83,15,0,15,263,15,18,4,15,3861,0.0,21,0,69,9,False,5.533333333333333,0.0,17.533333333333335,1.2
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.workingsets,9,26,9,6,9,52,9,4,0,9,1300,0.0,10,2,19,3,False,2.888888888888889,0.6666666666666666,5.777777777777778,0.4444444444444444
