file,NOF_num,NOF_max,NOF_total,NSF_num,NSF_max,NSF_total,NOM_num,NOM_max,NOM_total,NSM_num,NSM_max,NSM_total,NOI,NOT,TLOC,pre,post,NOF_avg,NSF_avg,NOM_avg,NSM_avg
eclipse\org.eclipse.jdt.debug.ui\ui\org\eclipse\jdt\internal\debug\ui\monitors\ThreadsViewContentProvider.java,3,5,9,3,2,4,3,6,6,3,0,0,0,3,160,0.0,0.0,3.0,1.3333333333333333,2.0,0.0
eclipse\org.eclipse.jdt.debug.ui\ui\org\eclipse\jdt\internal\debug\ui\monitors\ThreadWrapper.java,1,2,2,1,0,0,1,2,2,1,0,0,0,1,61,0.0,0.0,2.0,0.0,2.0,0.0
eclipse\org.eclipse.jdt.debug.ui\ui\org\eclipse\jdt\internal\debug\ui\monitors\ToggleDeadLocksViewAction.java,1,0,0,1,0,0,1,1,1,1,0,0,0,1,26,0.0,0.0,0.0,0.0,1.0,0.0
eclipse\org.eclipse.jdt.debug.ui\ui\org\eclipse\jdt\internal\debug\ui\monitors\ToggleMonitorsViewAction.java,1,0,0,1,0,0,1,1,1,1,0,0,0,1,26,0.0,0.0,0.0,0.0,1.0,0.0
eclipse\org.eclipse.jdt.debug.ui\ui\org\eclipse\jdt\internal\debug\ui\monitors\ToggleThreadsViewAction.java,1,0,0,1,0,0,1,1,1,1,0,0,0,1,22,0.0,0.0,0.0,0.0,1.0,0.0
eclipse\org.eclipse.jdt.debug.ui\ui\org\eclipse\jdt\internal\debug\ui\monitors\ToggleViewAction.java,1,2,2,1,0,0,1,5,5,1,0,0,0,1,60,0.0,0.0,2.0,0.0,5.0,0.0
eclipse\org.eclipse.jdt.debug.ui\ui\org\eclipse\jdt\internal\debug\ui\NoLineNumberAttributesStatusHandler.java,1,0,0,1,0,0,1,2,2,1,0,0,0,1,41,0.0,0.0,0.0,0.0,2.0,0.0
eclipse\org.eclipse.jdt.debug.ui\ui\org\eclipse\jdt\internal\debug\ui\snippeteditor\ISnippetStateChangedListener.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,0.0,0.0,,,,
eclipse\org.eclipse.jdt.debug.ui\ui\org\eclipse\jdt\internal\debug\ui\snippeteditor\JavaSnippetCompletionProcessor.java,1,6,6,1,0,0,1,9,9,1,0,0,0,1,160,0.0,0.0,6.0,0.0,9.0,0.0
eclipse\org.eclipse.jdt.debug.ui\ui\org\eclipse\jdt\internal\debug\ui\snippeteditor\JavaSnippetEditor.java,2,20,23,2,4,4,2,76,79,2,0,0,0,2,1227,0.0,0.0,11.5,2.0,39.5,0.0
eclipse\org.eclipse.jdt.debug.ui\ui\org\eclipse\jdt\internal\debug\ui\snippeteditor\JavaSnippetViewerConfiguration.java,1,0,0,1,0,0,1,2,2,1,0,0,0,1,58,0.0,0.0,0.0,0.0,2.0,0.0
eclipse\org.eclipse.jdt.debug.ui\ui\org\eclipse\jdt\internal\debug\ui\snippeteditor\ScrapbookLauncher.java,1,4,4,1,4,4,1,10,10,1,8,8,0,1,447,0.0,0.0,4.0,4.0,10.0,8.0
eclipse\org.eclipse.jdt.debug.ui\ui\org\eclipse\jdt\internal\debug\ui\snippeteditor\ScrapbookMain.java,1,0,0,1,0,0,1,0,0,1,4,4,0,1,87,0.0,0.0,0.0,0.0,0.0,4.0
eclipse\org.eclipse.jdt.debug.ui\ui\org\eclipse\jdt\internal\debug\ui\snippeteditor\ScrapbookMain1.java,1,0,0,1,0,0,1,0,0,1,1,1,0,1,22,0.0,0.0,0.0,0.0,0.0,1.0
eclipse\org.eclipse.jdt.debug.ui\ui\org\eclipse\jdt\internal\debug\ui\snippeteditor\SelectImportsAction.java,1,0,0,1,0,0,1,3,3,1,0,0,0,1,54,0.0,0.0,0.0,0.0,3.0,0.0
eclipse\org.eclipse.jdt.debug.ui\ui\org\eclipse\jdt\internal\debug\ui\snippeteditor\SelectImportsDialog.java,2,10,12,2,0,0,2,21,27,2,0,0,0,2,372,0.0,0.0,6.0,0.0,13.5,0.0
eclipse\org.eclipse.jdt.debug.ui\ui\org\eclipse\jdt\internal\debug\ui\snippeteditor\SnippetAction.java,1,1,1,1,0,0,1,5,5,1,0,0,0,1,83,0.0,0.0,1.0,0.0,5.0,0.0
eclipse\org.eclipse.jdt.debug.ui\ui\org\eclipse\jdt\internal\debug\ui\snippeteditor\SnippetEditorActionContributor.java,1,5,5,1,0,0,1,5,5,1,0,0,0,1,110,0.0,0.0,5.0,0.0,5.0,0.0
eclipse\org.eclipse.jdt.debug.ui\ui\org\eclipse\jdt\internal\debug\ui\snippeteditor\SnippetEditorPropertyPage.java,2,6,6,2,0,0,2,17,27,2,0,0,0,2,244,0.0,0.0,3.0,0.0,13.5,0.0
eclipse\org.eclipse.jdt.debug.ui\ui\org\eclipse\jdt\internal\debug\ui\snippeteditor\SnippetFileDocumentProvider.java,1,0,0,1,0,0,1,1,1,1,0,0,0,1,35,0.0,0.0,0.0,0.0,1.0,0.0
eclipse\org.eclipse.jdt.debug.ui\ui\org\eclipse\jdt\internal\debug\ui\snippeteditor\SnippetMessages.java,1,0,0,1,2,2,1,0,0,1,3,3,0,1,54,0.0,0.0,0.0,2.0,0.0,3.0
eclipse\org.eclipse.jdt.debug.ui\ui\org\eclipse\jdt\internal\debug\ui\snippeteditor\SnippetOpenHierarchyOnSelectionAction.java,1,3,3,1,0,0,1,7,7,1,0,0,0,1,142,0.0,0.0,3.0,0.0,7.0,0.0
eclipse\org.eclipse.jdt.debug.ui\ui\org\eclipse\jdt\internal\debug\ui\snippeteditor\SnippetOpenOnSelectionAction.java,1,3,3,1,0,0,1,8,8,1,0,0,0,1,144,0.0,0.0,3.0,0.0,8.0,0.0
eclipse\org.eclipse.jdt.debug.ui\ui\org\eclipse\jdt\internal\debug\ui\snippeteditor\StopAction.java,1,0,0,1,0,0,1,2,2,1,0,0,0,1,50,0.0,0.0,0.0,0.0,2.0,0.0
eclipse\org.eclipse.jdt.debug.ui\ui\org\eclipse\jdt\internal\debug\ui\StorageEditorInput.java,1,1,1,1,0,0,1,7,7,1,0,0,0,1,86,0.0,0.0,1.0,0.0,7.0,0.0
eclipse\org.eclipse.jdt.debug.ui\ui\org\eclipse\jdt\internal\debug\ui\SuspendTimeoutStatusHandler.java,1,0,0,1,0,0,1,2,2,1,0,0,0,1,39,0.0,0.0,0.0,0.0,2.0,0.0
eclipse\org.eclipse.jdt.debug.ui\ui\org\eclipse\jdt\internal\debug\ui\WatchExpressionDialog.java,1,3,3,1,0,0,1,5,5,1,0,0,0,1,146,0.0,0.0,3.0,0.0,5.0,0.0
eclipse\org.eclipse.jdt.debug.ui\ui\org\eclipse\jdt\internal\debug\ui\ZipEntryStorageEditorInput.java,1,0,0,1,0,0,1,1,1,1,0,0,0,1,29,0.0,0.0,0.0,0.0,1.0,0.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\launcher\ContainerComparator.java,1,0,0,1,0,0,1,1,1,1,0,0,0,1,26,0.0,0.0,0.0,0.0,1.0,0.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\launcher\JUnitBaseLaunchConfiguration.java,1,0,0,1,5,5,1,9,9,1,0,0,0,1,169,0.0,0.0,0.0,5.0,9.0,0.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\launcher\JUnitLaunchConfiguration.java,1,0,0,1,1,1,1,3,3,1,0,0,0,1,138,0.0,0.0,0.0,1.0,3.0,0.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\launcher\JUnitLaunchConfigurationTab.java,1,0,0,1,0,0,1,3,3,1,0,0,0,1,93,0.0,0.0,0.0,0.0,3.0,0.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\launcher\JUnitLaunchShortcut.java,1,0,0,1,0,0,1,15,15,1,0,0,0,1,323,0.0,0.0,0.0,0.0,15.0,0.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\launcher\JUnitMainTab.java,1,14,14,1,0,0,1,46,46,1,1,1,0,1,627,0.0,0.0,14.0,0.0,46.0,1.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\launcher\JUnitTabGroup.java,1,0,0,1,0,0,1,2,2,1,0,0,0,1,46,0.0,0.0,0.0,0.0,2.0,0.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\launcher\TestSelectionDialog.java,2,2,2,2,0,0,2,4,6,2,0,0,0,2,95,0.0,0.0,1.0,0.0,3.0,0.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\runner\MessageIds.java,1,0,0,1,16,16,1,0,0,1,0,0,0,1,106,0.0,0.0,0.0,16.0,0.0,0.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\runner\RemoteTestRunner.java,3,15,18,3,1,1,3,36,37,3,1,1,0,3,668,0.0,0.0,6.0,0.3333333333333333,12.333333333333334,0.3333333333333333
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\ui\CopyTraceAction.java,1,2,2,1,0,0,1,2,2,1,0,0,0,1,85,0.0,0.0,2.0,0.0,2.0,0.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\ui\CounterPanel.java,1,6,6,1,0,0,1,9,9,1,0,0,0,1,110,0.0,0.0,6.0,0.0,9.0,0.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\ui\EnableStackFilterAction.java,1,1,1,1,0,0,1,1,1,1,0,0,0,1,45,0.0,0.0,1.0,0.0,1.0,0.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\ui\FailureRunView.java,1,5,5,1,0,0,1,27,27,1,2,2,0,1,263,0.0,0.0,5.0,0.0,27.0,2.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\ui\FailureTraceView.java,1,6,6,1,1,1,1,18,18,1,0,0,0,1,264,0.0,0.0,6.0,1.0,18.0,0.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\ui\GotoReferencedTestAction.java,1,2,2,1,0,0,1,11,11,1,0,0,0,1,165,0.0,0.0,2.0,0.0,11.0,0.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\ui\HierarchyRunView.java,2,14,16,2,0,0,2,28,28,2,0,0,0,2,359,0.0,0.0,8.0,0.0,14.0,0.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\ui\IJUnitHelpContextIds.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,0.0,0.0,,,,
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\ui\IJUnitPreferencesConstants.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41,0.0,0.0,,,,
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\ui\ITestRunListener2.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,0.0,0.0,,,,
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\ui\ITestRunView.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64,0.0,0.0,,,,
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\ui\JUnitMessages.java,1,0,0,1,2,2,1,0,0,1,3,3,0,1,49,0.0,0.0,0.0,2.0,0.0,3.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\ui\JUnitPlugin.java,1,2,2,1,6,6,1,14,14,1,11,11,0,1,394,0.0,0.0,2.0,6.0,14.0,11.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\ui\JUnitPreferencePage.java,5,19,22,5,4,4,5,55,75,5,7,7,0,5,852,0.0,0.0,4.4,0.8,15.0,1.4
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\ui\JUnitProgressBar.java,1,4,4,1,2,2,1,12,12,1,0,0,0,1,144,0.0,0.0,4.0,2.0,12.0,0.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\ui\OpenEditorAction.java,1,2,2,1,0,0,1,5,5,1,0,0,0,1,80,0.0,0.0,2.0,0.0,5.0,0.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\ui\OpenEditorAtLineAction.java,1,1,1,1,0,0,1,3,3,1,0,0,0,1,61,0.0,0.0,1.0,0.0,3.0,0.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\ui\OpenTestAction.java,1,2,2,1,0,0,1,4,4,1,0,0,0,1,87,0.0,0.0,2.0,0.0,4.0,0.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\ui\ProgressImages.java,1,3,3,1,4,4,1,5,5,1,0,0,0,1,88,0.0,0.0,3.0,4.0,5.0,0.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\ui\RemoteTestRunnerClient.java,3,16,17,3,0,0,3,32,34,3,0,0,0,3,458,0.0,0.0,5.666666666666667,0.0,11.333333333333334,0.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\ui\RerunAction.java,1,4,4,1,0,0,1,1,1,1,0,0,0,1,44,0.0,0.0,4.0,0.0,1.0,0.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\ui\TabFolderLayout.java,1,0,0,1,0,0,1,2,2,1,0,0,0,1,56,0.0,0.0,0.0,0.0,2.0,0.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\ui\TestMethodSelectionDialog.java,2,4,6,2,0,0,2,12,17,2,0,0,0,2,189,0.0,0.0,3.0,0.0,8.5,0.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\ui\TestRunInfo.java,1,4,4,1,0,0,1,8,8,1,0,0,0,1,68,0.0,0.0,4.0,0.0,8.0,0.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\ui\TestRunnerViewPart.java,4,28,28,4,1,1,4,74,78,4,1,1,0,4,951,0.0,0.0,7.0,0.25,19.5,0.25
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\util\CheckedTableSelectionDialog.java,1,12,12,1,0,0,1,21,21,1,0,0,0,1,297,0.0,0.0,12.0,0.0,21.0,0.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\util\ExceptionHandler.java,1,0,0,1,1,1,1,3,3,1,2,2,0,1,99,0.0,0.0,0.0,1.0,3.0,2.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\util\IJUnitStatusConstants.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,0.0,0.0,,,,
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\util\JUnitStatus.java,1,2,2,1,0,0,1,16,16,1,3,3,0,1,182,0.0,0.0,2.0,0.0,16.0,3.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\util\JUnitStubUtility.java,2,3,6,2,0,0,2,0,0,2,8,8,0,2,299,0.0,0.0,3.0,0.0,0.0,4.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\util\LayoutUtil.java,1,0,0,1,0,0,1,0,0,1,9,9,0,1,143,0.0,0.0,0.0,0.0,0.0,9.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\util\PixelConverter.java,1,1,1,1,0,0,1,4,4,1,0,0,0,1,61,0.0,0.0,1.0,0.0,4.0,0.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\util\Resources.java,1,0,0,1,0,0,1,0,0,1,8,8,0,1,187,0.0,0.0,0.0,0.0,0.0,8.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\util\SocketUtil.java,1,0,0,1,1,1,1,0,0,1,2,2,0,1,49,0.0,0.0,0.0,1.0,0.0,2.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\util\SWTUtil.java,1,0,0,1,0,0,1,0,0,1,5,5,0,1,113,0.0,0.0,0.0,0.0,0.0,5.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\util\TestSearchEngine.java,2,4,8,2,0,0,2,7,11,2,8,8,0,2,219,0.0,0.0,4.0,0.0,5.5,4.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\wizards\JUnitWizard.java,1,2,2,1,1,1,1,9,9,1,0,0,0,1,118,0.0,0.0,2.0,1.0,9.0,0.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\wizards\MethodStubsSelectionButtonGroup.java,1,14,14,1,0,0,1,31,31,1,3,3,1,1,481,0.0,0.0,14.0,0.0,31.0,3.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\wizards\NewTestCaseCreationWizard.java,1,2,2,1,0,0,1,3,3,1,0,0,0,1,81,0.0,0.0,2.0,0.0,3.0,0.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\wizards\NewTestCaseCreationWizardPage.java,1,14,14,1,9,9,1,43,43,1,1,1,0,1,941,0.0,0.0,14.0,9.0,43.0,1.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\wizards\NewTestCaseCreationWizardPage2.java,2,11,14,2,4,4,2,25,32,2,0,0,0,2,446,0.0,0.0,7.0,2.0,16.0,0.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\wizards\NewTestSuiteCreationWizard.java,1,1,1,1,0,0,1,7,7,1,0,0,0,1,155,0.0,0.0,1.0,0.0,7.0,0.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\wizards\NewTestSuiteCreationWizardPage.java,2,12,12,2,8,8,2,37,40,2,1,1,0,2,674,0.0,0.0,6.0,4.0,20.0,0.5
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\wizards\UpdateTestSuite.java,2,5,5,2,1,1,2,10,12,2,3,3,0,2,275,0.0,0.0,2.5,0.5,6.0,1.5
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\internal\junit\wizards\WizardMessages.java,1,0,0,1,2,2,1,0,0,1,3,3,0,1,50,0.0,0.0,0.0,2.0,0.0,3.0
eclipse\org.eclipse.jdt.junit\src\org\eclipse\jdt\junit\ITestRunListener.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,109,0.0,0.0,,,,
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\internal\launching\CompositeId.java,1,1,1,1,0,0,1,3,3,1,1,1,0,1,56,0.0,0.0,1.0,0.0,3.0,1.0
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\internal\launching\JavaAppletLaunchConfigurationDelegate.java,1,0,0,1,1,1,1,5,5,1,2,2,0,1,399,0.0,0.0,0.0,1.0,5.0,2.0
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\internal\launching\JavaClasspathVariablesInitializer.java,1,1,1,1,0,0,1,5,5,1,0,0,0,1,123,0.0,0.0,1.0,0.0,5.0,0.0
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\internal\launching\JavaLaunchConfigurationUtils.java,1,0,0,1,0,0,1,0,0,1,5,5,0,1,125,0.0,0.0,0.0,0.0,0.0,5.0
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\internal\launching\JavaLocalApplicationLaunchConfigurationDelegate.java,1,0,0,1,0,0,1,1,1,1,0,0,0,1,121,0.0,0.0,0.0,0.0,1.0,0.0
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\internal\launching\JavaRemoteApplicationLaunchConfigurationDelegate.java,1,0,0,1,0,0,1,1,1,1,0,0,0,1,85,0.0,0.0,0.0,0.0,1.0,0.0
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\internal\launching\JREContainer.java,1,2,2,1,1,1,1,8,8,1,2,2,0,1,146,0.0,10.0,2.0,1.0,8.0,2.0
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\internal\launching\JREContainerInitializer.java,1,0,0,1,0,0,1,4,4,1,3,3,0,1,168,0.0,10.0,0.0,0.0,4.0,3.0
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\internal\launching\JRERuntimeClasspathEntryResolver.java,1,0,0,1,0,0,1,4,4,1,0,0,0,1,93,0.0,0.0,0.0,0.0,4.0,0.0
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\internal\launching\LaunchingMessages.java,1,0,0,1,2,2,1,0,0,1,1,1,0,1,29,0.0,0.0,0.0,2.0,0.0,1.0
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\internal\launching\LaunchingPlugin.java,2,6,8,2,4,4,2,27,35,2,14,14,0,2,847,0.0,3.0,4.0,2.0,17.5,7.0
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\internal\launching\LibraryInfo.java,1,4,4,1,0,0,1,4,4,1,0,0,0,1,66,0.0,0.0,4.0,0.0,4.0,0.0
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\internal\launching\ListenerList.java,1,2,2,1,1,1,1,5,5,1,0,0,0,1,137,0.0,0.0,2.0,1.0,5.0,0.0
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\internal\launching\RuntimeClasspathEntry.java,1,4,4,1,1,1,1,26,26,1,1,1,0,1,572,0.0,0.0,4.0,1.0,26.0,1.0
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\internal\launching\RuntimeClasspathEntryListComparator.java,1,0,0,1,0,0,1,2,2,1,0,0,0,1,68,0.0,0.0,0.0,0.0,2.0,0.0
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\internal\launching\RuntimeClasspathEntryResolver.java,1,2,2,1,0,0,1,6,6,1,0,0,0,1,84,0.0,0.0,2.0,0.0,6.0,0.0
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\internal\launching\RuntimeClasspathProvider.java,1,2,2,1,0,0,1,4,4,1,0,0,0,1,63,0.0,0.0,2.0,0.0,4.0,0.0
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\internal\launching\SocketAttachConnector.java,1,0,0,1,0,0,1,6,6,1,2,2,0,1,197,0.0,0.0,0.0,0.0,6.0,2.0
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\internal\launching\Standard11xVM.java,1,0,0,1,0,0,1,1,1,1,0,0,0,1,40,0.0,0.0,0.0,0.0,1.0,0.0
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\internal\launching\Standard11xVMRunner.java,1,0,0,1,0,0,1,1,1,1,0,0,0,1,123,0.0,0.0,0.0,0.0,1.0,0.0
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\internal\launching\Standard11xVMType.java,1,0,0,1,0,0,1,8,8,1,0,0,0,1,93,0.0,0.0,0.0,0.0,8.0,0.0
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\internal\launching\StandardVM.java,1,0,0,1,0,0,1,1,1,1,0,0,0,1,35,0.0,0.0,0.0,0.0,1.0,0.0
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\internal\launching\StandardVMDebugger.java,2,4,8,2,0,0,2,7,10,2,0,0,0,2,325,0.0,1.0,4.0,0.0,5.0,0.0
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\internal\launching\StandardVMRunner.java,1,1,1,1,0,0,1,8,8,1,2,2,0,1,247,0.0,2.0,1.0,0.0,8.0,2.0
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\internal\launching\StandardVMType.java,1,1,1,1,2,2,1,22,22,1,1,1,0,1,524,0.0,0.0,1.0,2.0,22.0,1.0
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\internal\launching\VMDefinitionsContainer.java,1,5,5,1,0,0,1,12,12,1,6,6,0,1,533,0.0,3.0,5.0,0.0,12.0,6.0
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\launching\AbstractJavaLaunchConfigurationDelegate.java,1,0,0,1,0,0,1,26,26,1,0,0,0,1,549,0.0,0.0,0.0,0.0,26.0,0.0
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\launching\AbstractVMInstall.java,1,7,7,1,0,0,1,14,14,1,0,0,0,1,221,0.0,0.0,7.0,0.0,14.0,0.0
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\launching\AbstractVMInstallType.java,1,2,2,1,0,0,1,9,9,1,0,0,0,1,161,0.0,0.0,2.0,0.0,9.0,0.0
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\launching\AbstractVMRunner.java,1,0,0,1,0,0,1,5,5,1,0,0,0,1,88,0.0,9.0,0.0,0.0,5.0,0.0
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\launching\ExecutionArguments.java,2,5,8,2,0,0,2,8,12,2,1,1,0,2,181,0.0,0.0,4.0,0.0,6.0,0.5
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\launching\IJavaLaunchConfigurationConstants.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,427,0.0,0.0,,,,
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\launching\IRuntimeClasspathEntry.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,262,0.0,2.0,,,,
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\launching\IRuntimeClasspathEntryResolver.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,97,0.0,0.0,,,,
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\launching\IRuntimeClasspathProvider.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,83,0.0,0.0,,,,
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\launching\IRuntimeContainerComparator.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,0.0,0.0,,,,
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\launching\IVMConnector.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99,0.0,0.0,,,,
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\launching\IVMInstall.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,124,0.0,0.0,,,,
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\launching\IVMInstallChangedListener.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85,0.0,0.0,,,,
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\launching\IVMInstallType.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,127,0.0,0.0,,,,
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\launching\IVMRunner.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,0.0,0.0,,,,
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\launching\JavaRuntime.java,1,0,0,1,20,20,1,0,0,1,72,72,0,1,1757,0.0,0.0,0.0,20.0,0.0,72.0
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\launching\LibraryLocation.java,1,3,3,1,0,0,1,6,6,1,0,0,0,1,110,0.0,10.0,3.0,0.0,6.0,0.0
eclipse\org.eclipse.jdt.launching\launching\org\eclipse\jdt\launching\PropertyChangeEvent.java,1,3,3,1,0,0,1,3,3,1,0,0,0,1,98,0.0,0.0,3.0,0.0,3.0,0.0
