plugin,package,NOF_num,NOF_total,NSF_num,NSF_total,NOM_num,NOM_total,NSM_num,NSM_total,NOI,NOT,TLOC,pre,post,NOF_max,NSF_max,NOM_max,NSM_max,NOF_avg,NSF_avg,NOM_avg,NSM_avg
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.codemanipulation,31,132,31,10,31,222,31,46,4,31,5157,0.0,0.0,21,5,50,27,4.258064516129032,0.3225806451612903,7.161290322580645,1.4838709677419355
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.dom,34,90,34,26,34,557,34,83,0,34,6847,0.0,0.0,12,10,126,33,2.6470588235294117,0.7647058823529411,16.38235294117647,2.4411764705882355
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.dom.fragments,11,17,11,0,11,51,11,31,2,11,841,0.0,0.0,4,0,16,16,1.5454545454545454,0.0,4.636363636363637,2.8181818181818183
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.javadoc,5,5,5,9,5,14,5,28,0,5,850,0.0,0.0,5,9,7,24,1.0,1.8,2.8,5.6
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring,13,35,13,7,13,90,13,64,0,13,2095,0.0,0.0,8,3,20,45,2.6923076923076925,0.5384615384615384,6.923076923076923,4.923076923076923
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.base,15,27,15,39,15,93,15,36,7,15,2099,0.0,0.0,6,32,21,13,1.8,2.6,6.2,2.4
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.changes,35,69,35,3,35,226,35,10,0,35,3195,0.0,0.0,8,3,28,4,1.9714285714285715,0.08571428571428572,6.457142857142857,0.2857142857142857
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.code,48,292,48,28,48,903,48,109,1,48,8808,0.0,0.0,41,8,78,22,6.083333333333333,0.5833333333333334,18.8125,2.2708333333333335
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.code.flow,23,29,23,22,23,231,23,4,0,23,2363,0.0,0.0,7,19,105,3,1.2608695652173914,0.9565217391304348,10.043478260869565,0.17391304347826086
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.nls,10,26,10,18,10,94,10,37,0,10,1696,0.0,0.0,10,5,69,11,2.6,1.8,9.4,3.7
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.nls.changes,4,8,4,2,4,19,4,1,0,4,364,0.0,0.0,5,2,11,1,2.0,0.5,4.75,0.25
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.rename,29,95,29,2,29,349,29,80,0,29,5739,0.0,0.0,12,1,57,15,3.2758620689655173,0.06896551724137931,12.03448275862069,2.7586206896551726
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.reorg,11,34,11,1,11,140,11,75,3,11,3213,0.0,0.0,7,1,40,24,3.090909090909091,0.09090909090909091,12.727272727272727,6.818181818181818
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.sef,6,25,6,5,6,42,6,6,0,6,840,0.0,0.0,15,4,29,5,4.166666666666667,0.8333333333333334,7.0,1.0
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.structure,44,215,44,13,44,1141,44,225,3,44,11872,0.0,0.0,35,5,202,25,4.886363636363637,0.29545454545454547,25.931818181818183,5.113636363636363
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.surround,5,13,5,0,5,37,5,2,1,5,599,0.0,0.0,7,0,14,1,2.6,0.0,7.4,0.4
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.tagging,0,0,0,0,0,0,0,0,4,0,192,0.0,0.0,0,0,0,0,,,,
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.util,11,14,11,0,11,49,11,40,0,11,1207,0.0,0.0,3,0,14,13,1.2727272727272727,0.0,4.454545454545454,3.6363636363636362
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.template,14,32,14,28,14,84,14,17,1,14,1783,0.0,0.0,5,12,15,4,2.2857142857142856,2.0,6.0,1.2142857142857142
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.template.java,39,23,39,38,39,104,39,21,0,39,2248,2.0,0.0,7,23,16,9,0.5897435897435898,0.9743589743589743,2.6666666666666665,0.5384615384615384
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.textmanipulation,27,53,27,17,27,214,27,25,0,27,2983,0.0,0.0,8,7,49,8,1.962962962962963,0.6296296296296297,7.925925925925926,0.9259259259259259
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.util,19,19,19,23,19,63,19,124,0,19,2739,0.0,0.0,4,6,14,40,1.0,1.2105263157894737,3.3157894736842106,6.526315789473684
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui,19,23,19,236,19,71,19,30,4,19,2397,0.0,0.0,14,219,17,16,1.2105263157894737,12.421052631578947,3.736842105263158,1.5789473684210527
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.actions,20,34,20,3,20,71,20,30,0,20,1759,0.0,0.0,12,2,15,16,1.7,0.15,3.55,1.5
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.browsing,27,56,27,12,27,403,27,7,1,27,5990,0.0,0.0,19,4,107,3,2.074074074074074,0.4444444444444444,14.925925925925926,0.25925925925925924
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.compare,32,66,32,26,32,169,32,22,0,32,3848,0.0,0.0,6,10,24,16,2.0625,0.8125,5.28125,0.6875
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.dialogs,18,52,18,8,18,95,18,9,0,18,2037,0.0,0.0,11,3,16,4,2.888888888888889,0.4444444444444444,5.277777777777778,0.5
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.dnd,7,17,7,10,7,51,7,1,2,7,882,0.0,0.0,7,6,17,1,2.4285714285714284,1.4285714285714286,7.285714285714286,0.14285714285714285
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.filters,17,11,17,15,17,47,17,8,0,17,1304,0.0,0.0,8,12,18,3,0.6470588235294118,0.8823529411764706,2.764705882352941,0.47058823529411764
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.jarpackager,19,71,19,24,19,247,19,14,1,19,5153,0.0,0.0,25,7,56,10,3.736842105263158,1.263157894736842,13.0,0.7368421052631579
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.javadocexport,20,184,20,2,20,244,20,3,0,20,4299,0.0,0.0,69,2,72,3,9.2,0.1,12.2,0.15
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.javaeditor,70,254,70,74,70,730,70,33,6,70,11089,2.0,25.0,26,34,104,19,3.6285714285714286,1.0571428571428572,10.428571428571429,0.4714285714285714
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.javaeditor.selectionactions,7,11,7,6,7,27,7,20,0,7,783,0.0,0.0,5,4,9,11,1.5714285714285714,0.8571428571428571,3.857142857142857,2.857142857142857
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.packageview,23,85,23,20,23,303,23,13,0,23,4529,2.0,4.0,19,12,86,3,3.6956521739130435,0.8695652173913043,13.173913043478262,0.5652173913043478
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.preferences,62,240,62,165,62,601,62,46,0,62,10854,0.0,0.0,46,52,80,10,3.870967741935484,2.661290322580645,9.693548387096774,0.7419354838709677
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.refactoring,107,225,107,92,107,851,107,60,6,107,11779,0.0,0.0,16,15,67,7,2.102803738317757,0.8598130841121495,7.953271028037383,0.5607476635514018
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.refactoring.actions,14,21,14,4,14,103,14,8,0,14,1775,0.0,0.0,5,1,15,3,1.5,0.2857142857142857,7.357142857142857,0.5714285714285714
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.refactoring.changes,3,1,3,0,3,7,3,0,0,3,134,0.0,0.0,1,0,4,0,0.3333333333333333,0.0,2.3333333333333335,0.0
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.refactoring.code,4,8,4,7,4,28,4,0,0,4,476,0.0,0.0,5,3,20,0,2.0,1.75,7.0,0.0
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.refactoring.nls,10,24,10,19,10,104,10,13,0,10,1564,0.0,0.0,10,9,42,6,2.4,1.9,10.4,1.3
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.refactoring.nls.search,8,31,8,6,8,45,8,4,0,8,1175,0.0,0.0,11,2,33,3,3.875,0.75,5.625,0.5
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.refactoring.sef,2,1,2,0,2,15,2,0,0,2,273,0.0,0.0,1,0,13,0,0.5,0.0,7.5,0.0
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.reorg,31,45,31,11,31,185,31,121,1,31,4162,0.0,0.0,6,3,26,16,1.4516129032258065,0.3548387096774194,5.967741935483871,3.903225806451613
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.search,32,73,32,28,32,198,32,32,1,32,3778,0.0,0.0,20,7,32,21,2.28125,0.875,6.1875,1.0
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.text,29,92,29,39,29,185,29,26,1,29,4118,34.0,0.0,12,14,40,12,3.1724137931034484,1.3448275862068966,6.379310344827586,0.896551724137931
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.text.correction,38,79,38,27,38,189,38,83,2,38,7238,2.0,0.0,7,11,15,29,2.0789473684210527,0.7105263157894737,4.973684210526316,2.1842105263157894
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.text.java,31,143,31,25,31,221,31,32,3,31,5383,2.0,0.0,18,6,34,10,4.612903225806452,0.8064516129032258,7.129032258064516,1.032258064516129
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.text.java.hover,12,18,12,12,12,56,12,6,0,12,1167,0.0,28.0,4,10,14,4,1.5,1.0,4.666666666666667,0.5
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.text.javadoc,11,34,11,10,11,81,11,15,0,11,2075,0.0,0.0,8,2,19,9,3.090909090909091,0.9090909090909091,7.363636363636363,1.3636363636363635
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.text.link,6,29,6,13,6,54,6,13,3,6,1364,0.0,0.0,16,7,33,6,4.833333333333333,2.1666666666666665,9.0,2.1666666666666665
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.text.template,5,17,5,3,5,36,5,1,0,5,746,0.0,0.0,8,2,13,1,3.4,0.6,7.2,0.2
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.typehierarchy,33,98,33,24,33,267,33,4,1,33,4492,0.0,0.0,41,15,84,3,2.9696969696969697,0.7272727272727273,8.090909090909092,0.12121212121212122
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.util,21,47,21,10,21,70,21,33,0,21,1951,0.0,0.0,13,9,11,9,2.238095238095238,0.47619047619047616,3.3333333333333335,1.5714285714285714
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.viewsupport,22,34,22,61,22,108,22,35,2,22,3336,0.0,0.0,5,44,13,20,1.5454545454545454,2.772727272727273,4.909090909090909,1.5909090909090908
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.wizards,25,51,25,12,25,120,25,7,1,25,2706,0.0,12.0,13,4,15,3,2.04,0.48,4.8,0.28
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.wizards.buildpaths,57,189,57,27,57,456,57,12,1,57,7909,0.0,0.0,16,6,43,5,3.3157894736842106,0.47368421052631576,8.0,0.21052631578947367
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.wizards.dialogfields,15,82,15,0,15,252,15,19,4,15,3735,0.0,0.0,21,0,69,10,5.466666666666667,0.0,16.8,1.2666666666666666
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.workingsets,9,26,9,6,9,50,9,4,0,9,1215,0.0,0.0,11,2,20,3,2.888888888888889,0.6666666666666666,5.555555555555555,0.4444444444444444
org.eclipse.jdt.ui,org.eclipse.jdt.ui,11,20,11,220,11,95,11,37,8,11,5551,0.0,0.0,5,159,22,24,1.8181818181818181,20.0,8.636363636363637,3.3636363636363638
org.eclipse.jdt.ui,org.eclipse.jdt.ui.actions,89,221,89,98,89,633,89,40,1,89,14601,2.0,14.0,22,60,29,11,2.4831460674157304,1.101123595505618,7.112359550561798,0.449438202247191
org.eclipse.jdt.ui,org.eclipse.jdt.ui.jarpackager,2,26,2,0,2,68,2,0,4,2,1321,0.0,0.0,24,0,63,0,13.0,0.0,34.0,0.0
org.eclipse.jdt.ui,org.eclipse.jdt.ui.refactoring,1,3,1,7,1,5,1,14,0,1,361,0.0,0.0,3,7,5,14,3.0,7.0,5.0,14.0
org.eclipse.jdt.ui,org.eclipse.jdt.ui.text,3,12,3,2,3,46,3,0,3,3,1037,0.0,0.0,10,2,30,0,4.0,0.6666666666666666,15.333333333333334,0.0
org.eclipse.jdt.ui,org.eclipse.jdt.ui.text.java,0,0,0,0,0,0,0,0,2,0,110,0.0,0.0,0,0,0,0,,,,
org.eclipse.jdt.ui,org.eclipse.jdt.ui.text.java.hover,0,0,0,0,0,0,0,0,1,0,39,0.0,0.0,0,0,0,0,,,,
org.eclipse.jdt.ui,org.eclipse.jdt.ui.wizards,13,56,13,19,13,154,13,1,2,13,3623,0.0,0.0,36,9,68,1,4.3076923076923075,1.4615384615384615,11.846153846153847,0.07692307692307693
org.eclipse.jface,org.eclipse.jface.action,21,73,21,19,21,278,21,19,9,21,6099,27.0,1.0,17,13,43,16,3.4761904761904763,0.9047619047619048,13.238095238095237,0.9047619047619048
org.eclipse.jface,org.eclipse.jface.dialogs,12,84,12,25,12,166,12,14,5,12,4340,0.0,14.0,16,9,28,7,7.0,2.0833333333333335,13.833333333333334,1.1666666666666667
org.eclipse.jface,org.eclipse.jface.operation,4,18,4,3,4,23,4,8,2,4,600,0.0,0.0,5,3,14,8,4.5,0.75,5.75,2.0
org.eclipse.jface,org.eclipse.jface.preference,22,103,22,29,22,325,22,29,5,22,7252,1.0,0.0,23,6,56,27,4.681818181818182,1.3181818181818181,14.772727272727273,1.3181818181818181
org.eclipse.jface,org.eclipse.jface.resource,12,13,12,19,12,48,12,68,0,12,2668,0.0,0.0,4,10,21,36,1.0833333333333333,1.5833333333333333,4.0,5.666666666666667
org.eclipse.jface,org.eclipse.jface.util,6,21,6,11,6,28,6,11,2,6,978,0.0,14.0,14,9,18,6,3.5,1.8333333333333333,4.666666666666667,1.8333333333333333
org.eclipse.jface,org.eclipse.jface.viewers,42,119,42,25,42,548,42,2,27,42,10568,38.0,19.0,13,9,86,2,2.8333333333333335,0.5952380952380952,13.047619047619047,0.047619047619047616
org.eclipse.jface,org.eclipse.jface.window,6,17,6,7,6,61,6,3,1,6,1315,0.0,0.0,10,5,30,3,2.8333333333333335,1.1666666666666667,10.166666666666666,0.5
org.eclipse.jface,org.eclipse.jface.wizard,6,55,6,3,6,132,6,1,4,6,2751,19.0,0.0,28,2,57,1,9.166666666666666,0.5,22.0,0.16666666666666666
org.eclipse.jface.text,org.eclipse.jface.text,49,257,49,23,49,640,49,5,33,49,12041,46.0,8.0,59,9,212,2,5.244897959183674,0.46938775510204084,13.061224489795919,0.10204081632653061
org.eclipse.jface.text,org.eclipse.jface.text.contentassist,16,103,16,15,16,211,16,2,10,16,4087,0.0,0.0,30,8,86,1,6.4375,0.9375,13.1875,0.125
org.eclipse.jface.text,org.eclipse.jface.text.formatter,5,15,5,1,5,46,5,0,2,5,858,0.0,0.0,10,1,34,0,3.0,0.2,9.2,0.0
org.eclipse.jface.text,org.eclipse.jface.text.information,2,9,2,0,2,42,2,0,3,2,597,0.0,0.0,6,0,27,0,4.5,0.0,21.0,0.0
org.eclipse.jface.text,org.eclipse.jface.text.presentation,2,11,2,1,2,29,2,0,3,2,682,0.0,0.0,10,1,21,0,5.5,0.5,14.5,0.0
org.eclipse.jface.text,org.eclipse.jface.text.reconciler,7,23,7,2,7,55,7,0,3,7,1157,0.0,0.0,12,2,25,0,3.2857142857142856,0.2857142857142857,7.857142857142857,0.0
org.eclipse.jface.text,org.eclipse.jface.text.rules,16,53,16,15,16,81,16,0,8,16,3023,0.0,0.0,8,8,16,0,3.3125,0.9375,5.0625,0.0
org.eclipse.jface.text,org.eclipse.jface.text.source,32,145,32,18,32,385,32,8,14,32,7638,0.0,71.0,25,6,46,3,4.53125,0.5625,12.03125,0.25
org.eclipse.pde,org.eclipse.pde.ant,1,4,1,0,1,5,1,0,0,1,169,0.0,0.0,4,0,5,0,4.0,0.0,5.0,0.0
org.eclipse.pde,org.eclipse.pde.internal,5,2,5,9,5,15,5,14,0,5,349,0.0,0.0,1,9,7,14,0.4,1.8,3.0,2.8
org.eclipse.pde,org.eclipse.pde.internal.builders,16,20,16,45,16,84,16,24,2,16,1952,0.0,0.0,4,23,18,14,1.25,2.8125,5.25,1.5
org.eclipse.pde.build,org.eclipse.pde.internal.build,14,44,14,14,14,138,14,25,2,14,3458,0.0,0.0,13,5,41,16,3.142857142857143,1.0,9.857142857142858,1.7857142857142858
org.eclipse.pde.build,org.eclipse.pde.internal.build.ant,5,24,5,1,5,48,5,0,1,5,959,0.0,0.0,9,1,33,0,4.8,0.2,9.6,0.0
org.eclipse.pde.build,org.eclipse.pde.internal.build.tasks,3,12,3,0,3,33,3,0,0,3,473,0.0,0.0,10,0,19,0,4.0,0.0,11.0,0.0
org.eclipse.pde.core,org.eclipse.pde.core,1,5,1,0,1,5,1,0,8,1,887,0.0,0.0,5,0,5,0,5.0,0.0,5.0,0.0
org.eclipse.pde.core,org.eclipse.pde.core.build,0,0,0,0,0,0,0,0,4,0,329,0.0,0.0,0,0,0,0,,,,
org.eclipse.pde.core,org.eclipse.pde.core.plugin,0,0,0,0,0,0,0,0,17,0,2072,0.0,0.0,0,0,0,0,,,,
org.eclipse.pde.core,org.eclipse.pde.internal.core,38,91,38,121,38,274,38,82,9,38,7424,0.0,0.0,11,88,26,30,2.3947368421052633,3.1842105263157894,7.2105263157894735,2.1578947368421053
org.eclipse.pde.core,org.eclipse.pde.internal.core.build,7,13,7,1,7,54,7,0,0,7,582,0.0,0.0,3,1,14,0,1.8571428571428572,0.14285714285714285,7.714285714285714,0.0
org.eclipse.pde.core,org.eclipse.pde.internal.core.feature,16,72,16,4,16,248,16,1,0,16,2797,0.0,0.0,19,3,53,1,4.5,0.25,15.5,0.0625
org.eclipse.pde.core,org.eclipse.pde.internal.core.ifeature,0,0,0,0,0,0,0,0,15,0,888,0.0,0.0,0,0,0,0,,,,
org.eclipse.pde.core,org.eclipse.pde.internal.core.ischema,0,0,0,0,0,0,0,0,18,0,819,0.0,0.0,0,0,0,0,,,,
org.eclipse.pde.core,org.eclipse.pde.internal.core.isite,0,0,0,0,0,0,0,0,13,0,514,0.0,0.0,0,0,0,0,,,,
org.eclipse.pde.core,org.eclipse.pde.internal.core.plugin,38,97,38,16,38,363,38,7,6,38,4664,0.0,0.0,11,3,39,3,2.5526315789473686,0.42105263157894735,9.552631578947368,0.18421052631578946
org.eclipse.pde.core,org.eclipse.pde.internal.core.schema,18,47,18,17,18,153,18,2,0,18,1834,0.0,0.0,7,6,33,1,2.611111111111111,0.9444444444444444,8.5,0.1111111111111111
org.eclipse.pde.core,org.eclipse.pde.internal.core.search,3,13,3,12,3,21,3,0,1,3,358,0.0,0.0,5,6,10,0,4.333333333333333,4.0,7.0,0.0
org.eclipse.pde.core,org.eclipse.pde.internal.core.site,17,47,17,2,17,218,17,2,0,17,2359,0.0,0.0,6,1,27,1,2.764705882352941,0.11764705882352941,12.823529411764707,0.11764705882352941
org.eclipse.pde.runtime,org.eclipse.pde.internal.runtime,3,4,3,46,3,9,3,13,1,3,367,0.0,0.0,3,43,6,8,1.3333333333333333,15.333333333333334,3.0,4.333333333333333
org.eclipse.pde.runtime,org.eclipse.pde.internal.runtime.logview,9,28,9,24,9,74,9,4,0,9,1179,0.0,0.0,9,9,27,4,3.111111111111111,2.6666666666666665,8.222222222222221,0.4444444444444444
org.eclipse.pde.runtime,org.eclipse.pde.internal.runtime.registry,18,31,18,51,18,59,18,0,1,18,1023,0.0,0.0,11,15,15,0,1.7222222222222223,2.8333333333333335,3.2777777777777777,0.0
org.eclipse.pde.ui,$packageName$,19,21,19,12,19,74,19,0,1,19,1644,0.0,0.0,4,5,13,0,1.105263157894737,0.631578947368421,3.8947368421052633,0.0
org.eclipse.pde.ui,org.eclipse.pde.internal.ui,5,4,5,141,5,56,5,22,3,5,1383,0.0,0.0,4,138,45,16,0.8,28.2,11.2,4.4
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.ant,2,2,2,0,2,14,2,0,0,2,198,0.0,0.0,1,0,7,0,1.0,0.0,7.0,0.0
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.codegen,3,9,3,6,3,24,3,2,0,3,641,0.0,0.0,6,6,17,2,3.0,2.0,8.0,0.6666666666666666
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.editor,46,77,46,21,46,339,46,2,3,46,3299,0.0,0.0,14,7,36,1,1.673913043478261,0.45652173913043476,7.369565217391305,0.043478260869565216
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.editor.build,19,21,19,20,19,108,19,0,0,19,1093,0.0,0.0,5,6,24,0,1.105263157894737,1.0526315789473684,5.684210526315789,0.0
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.editor.feature,66,144,66,178,66,546,66,4,0,66,7301,0.0,0.0,13,15,41,4,2.1818181818181817,2.696969696969697,8.272727272727273,0.06060606060606061
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.editor.manifest,97,264,97,210,97,881,97,16,1,97,11688,0.0,0.0,19,21,47,9,2.7216494845360826,2.1649484536082473,9.082474226804123,0.16494845360824742
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.editor.schema,45,100,45,85,45,309,45,3,2,45,4094,0.0,0.0,14,16,29,3,2.2222222222222223,1.8888888888888888,6.866666666666666,0.06666666666666667
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.editor.site,38,77,38,93,38,401,38,3,0,38,4879,0.0,0.0,8,10,37,1,2.026315789473684,2.4473684210526314,10.552631578947368,0.07894736842105263
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.editor.text,10,2,10,5,10,15,10,6,2,10,646,0.0,0.0,2,3,5,5,0.2,0.5,1.5,0.6
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.elements,8,4,8,1,8,25,8,0,1,8,291,0.0,0.0,3,1,7,0,0.5,0.125,3.125,0.0
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.feature,9,27,9,36,9,66,9,0,0,9,1294,0.0,0.0,5,9,15,0,3.0,4.0,7.333333333333333,0.0
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.launcher,12,37,12,48,12,128,12,31,1,12,2749,0.0,0.0,16,20,35,22,3.0833333333333335,4.0,10.666666666666666,2.5833333333333335
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.parts,15,27,15,4,15,116,15,0,0,15,1287,0.0,0.0,6,3,16,0,1.8,0.26666666666666666,7.733333333333333,0.0
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.preferences,17,56,17,35,17,132,17,10,0,17,2123,0.0,0.0,13,8,25,5,3.2941176470588234,2.0588235294117645,7.764705882352941,0.5882352941176471
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.search,37,66,37,35,37,137,37,5,0,37,2747,0.0,0.0,14,15,21,5,1.7837837837837838,0.9459459459459459,3.7027027027027026,0.13513513513513514
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.util,10,10,10,3,10,28,10,8,0,10,689,0.0,0.0,3,2,9,6,1.0,0.3,2.8,0.8
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.view,18,57,18,3,18,162,18,0,0,18,2346,0.0,0.0,27,2,57,0,3.1666666666666665,0.16666666666666666,9.0,0.0
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.wizards,18,28,18,20,18,78,18,3,0,18,1065,0.0,0.0,4,6,10,3,1.5555555555555556,1.1111111111111112,4.333333333333333,0.16666666666666666
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.wizards.exports,9,20,9,6,9,70,9,2,0,9,1208,0.0,0.0,16,2,34,2,2.2222222222222223,0.6666666666666666,7.777777777777778,0.2222222222222222
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.wizards.extension,15,42,15,47,15,95,15,0,0,15,1523,0.0,0.0,14,15,26,0,2.8,3.1333333333333333,6.333333333333333,0.0
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.wizards.imports,27,74,27,113,27,232,27,14,2,27,4158,0.0,0.0,13,27,30,7,2.740740740740741,4.185185185185185,8.592592592592593,0.5185185185185185
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.wizards.project,15,46,15,51,15,96,15,8,0,15,1628,0.0,0.0,14,17,24,5,3.066666666666667,3.4,6.4,0.5333333333333333
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.wizards.templates,35,67,35,214,35,222,35,1,0,35,3730,0.0,0.0,16,35,29,1,1.9142857142857144,6.114285714285714,6.3428571428571425,0.02857142857142857
org.eclipse.pde.ui,org.eclipse.pde.ui,1,0,1,0,1,0,1,1,5,1,424,0.0,0.0,0,0,0,1,0.0,0.0,0.0,1.0
org.eclipse.pde.ui,org.eclipse.pde.ui.templates,12,33,12,13,12,119,12,0,3,12,3206,0.0,0.0,6,7,24,0,2.75,1.0833333333333333,9.916666666666666,0.0
org.eclipse.platform,org.eclipse.core.launcher,2,26,2,39,2,30,2,12,0,2,1458,0.0,0.0,23,38,29,12,13.0,19.5,15.0,6.0
org.eclipse.search,org.eclipse.search.internal.core,1,2,1,0,1,5,1,0,1,1,133,0.0,0.0,2,0,5,0,2.0,0.0,5.0,0.0
org.eclipse.search,org.eclipse.search.internal.core.text,6,16,6,2,6,24,6,4,1,6,673,0.0,0.0,12,2,8,3,2.6666666666666665,0.3333333333333333,4.0,0.6666666666666666
org.eclipse.search,org.eclipse.search.internal.ui,40,110,40,81,40,307,40,36,1,40,5592,34.0,19.0,19,25,43,13,2.75,2.025,7.675,0.9
org.eclipse.search,org.eclipse.search.internal.ui.text,13,58,13,11,13,94,13,1,0,13,1853,0.0,0.0,21,4,28,1,4.461538461538462,0.8461538461538461,7.230769230769231,0.07692307692307693
org.eclipse.search,org.eclipse.search.internal.ui.util,11,48,11,14,11,89,11,18,0,11,1855,0.0,14.0,13,5,21,9,4.363636363636363,1.2727272727272727,8.090909090909092,1.6363636363636365
org.eclipse.search,org.eclipse.search.ui,1,0,1,6,1,0,1,7,9,1,863,0.0,0.0,0,6,0,7,0.0,6.0,0.0,7.0
org.eclipse.swt,org.eclipse.swt,3,4,3,297,3,4,3,6,0,3,2624,0.0,24.0,2,297,2,6,1.3333333333333333,99.0,1.3333333333333333,2.0
org.eclipse.swt,org.eclipse.swt.accessibility,7,20,7,44,7,94,7,2,2,7,2267,0.0,0.0,9,44,70,1,2.857142857142857,6.285714285714286,13.428571428571429,0.2857142857142857
org.eclipse.swt,org.eclipse.swt.custom,45,369,45,93,45,973,45,17,9,45,24139,18.0,158.0,88,36,308,6,8.2,2.066666666666667,21.622222222222224,0.37777777777777777
org.eclipse.swt,org.eclipse.swt.dnd,75,196,75,149,75,451,75,58,2,75,13859,9.0,20.0,14,27,36,6,2.6133333333333333,1.9866666666666666,6.013333333333334,0.7733333333333333
org.eclipse.swt,org.eclipse.swt.events,25,32,25,0,25,23,25,0,17,25,2172,0.0,0.0,8,0,5,0,1.28,0.0,0.92,0.0
