plugin,package,NOF_num,NOF_total,NSF_num,NSF_total,NOM_num,NOM_total,NSM_num,NSM_total,NOI,NOT,TLOC,num_of_bug,NOF_max,NSF_max,NOM_max,NSM_max,buggy,NOF_avg,NSF_avg,NOM_avg,NSM_avg
org.eclipse.jdt.core,org.eclipse.jdt.core.compiler,2,0,2,4,2,0,2,54,3,2,4292,0.0,0,3,0,54,False,0.0,2.0,0.0,27.0
org.eclipse.jdt.core,org.eclipse.jdt.core.dom,132,344,132,575,132,2388,132,147,7,132,56236,9.0,14,93,168,14,True,2.606060606060606,4.356060606060606,18.09090909090909,1.1136363636363635
org.eclipse.jdt.core,org.eclipse.jdt.core.dom.rewrite,4,11,4,0,4,46,4,1,1,4,1156,3.0,4,0,21,1,True,2.75,0.0,11.5,0.25
org.eclipse.jdt.core,org.eclipse.jdt.core.eval,0,0,0,0,0,0,0,0,3,0,682,1.0,0,0,0,0,True,,,,
org.eclipse.jdt.core,org.eclipse.jdt.core.formatter,2,0,2,266,2,1,2,10,0,2,3459,0.0,0,258,1,10,False,0.0,133.0,0.5,5.0
org.eclipse.jdt.core,org.eclipse.jdt.core.jdom,2,1,2,1,2,17,2,0,10,2,1521,2.0,1,1,17,0,True,0.5,0.5,8.5,0.0
org.eclipse.jdt.core,org.eclipse.jdt.core.search,22,26,22,10,22,81,22,22,5,22,4572,4.0,10,8,24,11,True,1.1818181818181819,0.45454545454545453,3.6818181818181817,1.0
org.eclipse.jdt.core,org.eclipse.jdt.core.util,5,0,5,15,5,208,5,2,36,5,5153,2.0,0,9,205,2,True,0.0,3.0,41.6,0.4
org.eclipse.jdt.core,org.eclipse.jdt.internal.antadapter,1,0,1,2,1,0,1,2,0,1,54,0.0,0,2,0,2,False,0.0,2.0,0.0,2.0
org.eclipse.jdt.core,org.eclipse.jdt.internal.codeassist,7,86,7,39,7,154,7,3,4,7,8139,5.0,44,26,101,3,True,12.285714285714286,5.571428571428571,22.0,0.42857142857142855
org.eclipse.jdt.core,org.eclipse.jdt.internal.codeassist.complete,37,48,37,73,37,315,37,0,1,37,6449,14.0,9,59,155,0,True,1.2972972972972974,1.972972972972973,8.513513513513514,0.0
org.eclipse.jdt.core,org.eclipse.jdt.internal.codeassist.impl,3,36,3,26,3,101,3,2,1,3,2191,3.0,13,14,91,2,True,12.0,8.666666666666666,33.666666666666664,0.6666666666666666
org.eclipse.jdt.core,org.eclipse.jdt.internal.codeassist.select,23,12,23,6,23,106,23,0,0,23,2807,4.0,3,5,51,0,True,0.5217391304347826,0.2608695652173913,4.608695652173913,0.0
org.eclipse.jdt.core,org.eclipse.jdt.internal.compiler,14,118,14,6,14,455,14,10,6,14,9834,4.0,21,3,203,4,True,8.428571428571429,0.42857142857142855,32.5,0.7142857142857143
org.eclipse.jdt.core,org.eclipse.jdt.internal.compiler.ast,109,375,109,137,109,885,109,39,1,109,26357,37.0,27,94,39,20,True,3.4403669724770642,1.2568807339449541,8.119266055045872,0.3577981651376147
org.eclipse.jdt.core,org.eclipse.jdt.internal.compiler.batch,8,61,8,113,8,145,8,17,1,8,3345,5.0,37,56,64,12,True,7.625,14.125,18.125,2.125
org.eclipse.jdt.core,org.eclipse.jdt.internal.compiler.classfmt,6,56,6,31,6,102,6,8,1,6,2346,3.0,20,30,37,6,True,9.333333333333334,5.166666666666667,17.0,1.3333333333333333
org.eclipse.jdt.core,org.eclipse.jdt.internal.compiler.codegen,13,82,13,214,13,408,13,3,2,13,8980,1.0,29,204,300,3,True,6.3076923076923075,16.46153846153846,31.384615384615383,0.23076923076923078
org.eclipse.jdt.core,org.eclipse.jdt.internal.compiler.env,4,10,4,0,4,17,4,0,15,4,1069,1.0,4,0,7,0,True,2.5,0.0,4.25,0.0
org.eclipse.jdt.core,org.eclipse.jdt.internal.compiler.flow,11,45,11,9,11,158,11,4,0,11,2645,0.0,10,6,38,3,False,4.090909090909091,0.8181818181818182,14.363636363636363,0.36363636363636365
org.eclipse.jdt.core,org.eclipse.jdt.internal.compiler.impl,11,42,11,152,11,98,11,34,2,11,3146,2.0,33,148,13,29,True,3.8181818181818183,13.818181818181818,8.909090909090908,3.090909090909091
org.eclipse.jdt.core,org.eclipse.jdt.internal.compiler.lookup,45,209,45,51,45,776,45,18,8,45,20027,24.0,21,14,74,7,True,4.644444444444445,1.1333333333333333,17.244444444444444,0.4
org.eclipse.jdt.core,org.eclipse.jdt.internal.compiler.parser,17,209,17,213,17,633,17,28,2,17,19056,7.0,70,68,381,23,True,12.294117647058824,12.529411764705882,37.23529411764706,1.6470588235294117
org.eclipse.jdt.core,org.eclipse.jdt.internal.compiler.parser.diagnose,9,87,9,25,9,56,9,6,0,9,2765,0.0,42,18,26,6,False,9.666666666666666,2.7777777777777777,6.222222222222222,0.6666666666666666
org.eclipse.jdt.core,org.eclipse.jdt.internal.compiler.problem,9,19,9,11,9,398,9,4,1,9,6575,2.0,8,3,372,2,True,2.111111111111111,1.2222222222222223,44.22222222222222,0.4444444444444444
org.eclipse.jdt.core,org.eclipse.jdt.internal.compiler.util,19,55,19,64,19,121,19,25,2,19,2858,2.0,5,41,13,15,True,2.8947368421052633,3.3684210526315788,6.368421052631579,1.3157894736842106
org.eclipse.jdt.core,org.eclipse.jdt.internal.core,150,417,150,195,150,1932,150,98,4,150,40562,40.0,37,41,124,18,True,2.78,1.3,12.88,0.6533333333333333
org.eclipse.jdt.core,org.eclipse.jdt.internal.core.builder,24,98,24,35,24,171,24,25,0,24,4690,8.0,11,8,21,9,True,4.083333333333333,1.4583333333333333,7.125,1.0416666666666667
org.eclipse.jdt.core,org.eclipse.jdt.internal.core.dom.rewrite,30,134,30,22,30,442,30,25,3,30,7445,2.0,36,5,162,14,True,4.466666666666667,0.7333333333333333,14.733333333333333,0.8333333333333334
org.eclipse.jdt.core,org.eclipse.jdt.internal.core.eval,3,4,3,0,3,44,3,0,0,3,561,0.0,2,0,39,0,False,1.3333333333333333,0.0,14.666666666666666,0.0
org.eclipse.jdt.core,org.eclipse.jdt.internal.core.hierarchy,11,62,11,15,11,164,11,6,0,11,4264,4.0,19,14,67,5,True,5.636363636363637,1.3636363636363635,14.909090909090908,0.5454545454545454
org.eclipse.jdt.core,org.eclipse.jdt.internal.core.index,5,26,5,6,5,53,5,1,0,5,1253,1.0,14,5,29,1,True,5.2,1.2,10.6,0.2
org.eclipse.jdt.core,org.eclipse.jdt.internal.core.jdom,14,69,14,13,14,299,14,0,1,14,5510,8.0,14,12,52,0,True,4.928571428571429,0.9285714285714286,21.357142857142858,0.0
org.eclipse.jdt.core,org.eclipse.jdt.internal.core.search,15,39,15,2,15,106,15,10,1,15,2895,4.0,10,1,31,7,True,2.6,0.13333333333333333,7.066666666666666,0.6666666666666666
org.eclipse.jdt.core,org.eclipse.jdt.internal.core.search.indexing,15,31,15,15,15,141,15,0,1,15,2991,7.0,6,10,35,0,True,2.066666666666667,1.0,9.4,0.0
org.eclipse.jdt.core,org.eclipse.jdt.internal.core.search.matching,52,195,52,37,52,489,52,20,0,52,10935,25.0,32,12,61,9,True,3.75,0.7115384615384616,9.403846153846153,0.38461538461538464
org.eclipse.jdt.core,org.eclipse.jdt.internal.core.search.processing,2,9,2,1,2,18,2,0,1,2,491,0.0,9,1,17,0,False,4.5,0.5,9.0,0.0
org.eclipse.jdt.core,org.eclipse.jdt.internal.core.util,59,321,59,459,59,858,59,121,4,59,20003,6.0,46,291,216,117,True,5.440677966101695,7.779661016949152,14.542372881355933,2.0508474576271185
org.eclipse.jdt.core,org.eclipse.jdt.internal.eval,28,91,28,12,28,272,28,2,2,28,7137,9.0,15,6,40,1,True,3.25,0.42857142857142855,9.714285714285714,0.07142857142857142
org.eclipse.jdt.core,org.eclipse.jdt.internal.formatter,10,303,10,12,10,273,10,4,0,10,10129,5.0,244,4,139,3,True,30.3,1.2,27.3,0.4
org.eclipse.jdt.core,org.eclipse.jdt.internal.formatter.align,2,20,2,22,2,10,2,0,0,2,463,0.0,17,19,9,0,False,10.0,11.0,5.0,0.0
org.eclipse.jdt.core,org.eclipse.jdt.internal.formatter.comment,12,31,12,12,12,116,12,4,4,12,2974,0.0,11,4,28,4,False,2.5833333333333335,1.0,9.666666666666666,0.3333333333333333
org.eclipse.jdt.core,org.eclipse.jdt.internal.formatter.old,1,1,1,0,1,1,1,0,0,1,165,0.0,1,0,1,0,False,1.0,0.0,1.0,0.0
org.eclipse.jdt.debug,com.sun.jdi,19,3,19,18,19,3,19,1,45,19,1510,0.0,1,1,1,1,False,0.15789473684210525,0.9473684210526315,0.15789473684210525,0.05263157894736842
org.eclipse.jdt.debug,com.sun.jdi.connect,3,2,3,3,3,2,3,0,10,3,242,0.0,1,1,1,0,False,0.6666666666666666,1.0,0.6666666666666666,0.0
org.eclipse.jdt.debug,com.sun.jdi.connect.spi,5,0,5,1,5,22,5,0,0,5,81,0.0,0,1,13,0,False,0.0,0.2,4.4,0.0
org.eclipse.jdt.debug,com.sun.jdi.event,0,0,0,0,0,0,0,0,20,0,357,0.0,0,0,0,0,False,,,,
org.eclipse.jdt.debug,com.sun.jdi.request,2,0,2,2,2,0,2,0,15,2,405,0.0,0,1,0,0,False,0.0,1.0,0.0,0.0
org.eclipse.jdt.debug,org.eclipse.jdi,2,0,2,2,2,0,2,1,1,2,98,0.0,0,1,0,1,False,0.0,1.0,0.0,0.5
org.eclipse.jdt.debug,org.eclipse.jdi.hcr,1,0,1,1,1,0,1,0,5,1,423,0.0,0,1,0,0,False,0.0,1.0,0.0,0.0
org.eclipse.jdt.debug,org.eclipse.jdi.internal,53,183,53,239,53,627,53,69,0,53,12626,15.0,46,124,87,9,True,3.452830188679245,4.509433962264151,11.830188679245284,1.3018867924528301
org.eclipse.jdt.debug,org.eclipse.jdi.internal.connect,19,54,19,75,19,154,19,0,0,19,2003,7.0,13,59,39,0,True,2.8421052631578947,3.9473684210526314,8.105263157894736,0.0
org.eclipse.jdt.debug,org.eclipse.jdi.internal.event,21,15,21,40,21,44,21,18,0,21,1594,4.0,3,21,19,3,True,0.7142857142857143,1.9047619047619047,2.0952380952380953,0.8571428571428571
org.eclipse.jdt.debug,org.eclipse.jdi.internal.jdwp,19,7,19,196,19,41,19,14,0,19,1777,2.0,3,107,12,4,True,0.3684210526315789,10.31578947368421,2.1578947368421053,0.7368421052631579
org.eclipse.jdt.debug,org.eclipse.jdi.internal.request,20,29,20,46,20,91,20,7,0,20,1949,2.0,20,24,35,6,True,1.45,2.3,4.55,0.35
org.eclipse.jdt.debug,org.eclipse.jdi.internal.spy,8,12,8,445,8,183,8,26,0,8,4076,3.0,3,186,153,16,True,1.5,55.625,22.875,3.25
org.eclipse.jdt.debug,org.eclipse.jdt.debug.core,1,0,1,4,1,1,1,20,29,1,4070,1.0,0,4,1,20,True,0.0,4.0,1.0,20.0
org.eclipse.jdt.debug,org.eclipse.jdt.debug.eval,1,0,1,0,1,0,1,2,6,1,665,0.0,0,0,0,2,False,0.0,0.0,0.0,2.0
org.eclipse.jdt.debug,org.eclipse.jdt.internal.debug.core,8,38,8,11,8,51,8,7,1,8,1025,1.0,18,9,29,7,True,4.75,1.375,6.375,0.875
org.eclipse.jdt.debug,org.eclipse.jdt.internal.debug.core.breakpoints,12,24,12,68,12,244,12,1,0,12,4878,8.0,5,21,68,1,True,2.0,5.666666666666667,20.333333333333332,0.08333333333333333
org.eclipse.jdt.debug,org.eclipse.jdt.internal.debug.core.hcr,6,22,6,19,6,154,6,1,0,6,1957,2.0,10,16,86,1,True,3.6666666666666665,3.1666666666666665,25.666666666666668,0.16666666666666666
org.eclipse.jdt.debug,org.eclipse.jdt.internal.debug.core.logicalstructures,9,25,9,25,9,95,9,12,1,9,1588,3.0,11,12,26,10,True,2.7777777777777777,2.7777777777777777,10.555555555555555,1.3333333333333333
org.eclipse.jdt.debug,org.eclipse.jdt.internal.debug.core.model,35,92,35,146,35,642,35,4,1,35,10230,7.0,29,136,144,2,True,2.6285714285714286,4.171428571428572,18.34285714285714,0.11428571428571428
org.eclipse.jdt.debug,org.eclipse.jdt.internal.debug.eval,4,24,4,17,4,82,4,0,0,4,1741,2.0,17,13,65,0,True,6.0,4.25,20.5,0.0
org.eclipse.jdt.debug,org.eclipse.jdt.internal.debug.eval.ast.engine,14,79,14,41,14,426,14,2,1,14,7707,2.0,16,34,179,2,True,5.642857142857143,2.9285714285714284,30.428571428571427,0.14285714285714285
org.eclipse.jdt.debug,org.eclipse.jdt.internal.debug.eval.ast.instructions,80,60,80,144,80,289,80,6,0,80,5165,67.0,5,83,38,4,True,0.75,1.8,3.6125,0.075
org.eclipse.jdt.debug.ui,org.eclipse.jdt.debug.ui,3,10,3,2,3,16,3,2,1,3,646,1.0,5,2,13,2,True,3.3333333333333335,0.6666666666666666,5.333333333333333,0.6666666666666666
org.eclipse.jdt.debug.ui,org.eclipse.jdt.debug.ui.launchConfigurations,11,59,11,11,11,193,11,1,0,11,3586,6.0,11,3,31,1,True,5.363636363636363,1.0,17.545454545454547,0.09090909090909091
org.eclipse.jdt.debug.ui,org.eclipse.jdt.internal.debug.core.refactoring,23,56,23,41,23,103,23,24,0,23,2405,7.0,8,36,21,12,True,2.4347826086956523,1.7826086956521738,4.478260869565218,1.0434782608695652
org.eclipse.jdt.debug.ui,org.eclipse.jdt.internal.debug.ui,67,169,67,357,67,582,67,76,5,67,12694,16.0,27,252,80,15,True,2.5223880597014925,5.3283582089552235,8.686567164179104,1.1343283582089552
org.eclipse.jdt.debug.ui,org.eclipse.jdt.internal.debug.ui.actions,95,125,95,140,95,656,95,20,0,95,12098,29.0,11,124,95,6,True,1.3157894736842106,1.4736842105263157,6.905263157894737,0.21052631578947367
org.eclipse.jdt.debug.ui,org.eclipse.jdt.internal.debug.ui.breakpoints,6,9,6,18,6,41,6,1,0,6,934,3.0,5,12,21,1,True,1.5,3.0,6.833333333333333,0.16666666666666666
org.eclipse.jdt.debug.ui,org.eclipse.jdt.internal.debug.ui.classpath,11,15,11,5,11,99,11,0,1,11,1373,2.0,5,3,24,0,True,1.3636363636363635,0.45454545454545453,9.0,0.0
org.eclipse.jdt.debug.ui,org.eclipse.jdt.internal.debug.ui.console,12,13,12,13,12,42,12,0,0,12,1044,5.0,4,11,9,0,True,1.0833333333333333,1.0833333333333333,3.5,0.0
org.eclipse.jdt.debug.ui,org.eclipse.jdt.internal.debug.ui.display,10,22,10,31,10,82,10,1,1,10,1750,2.0,9,30,29,1,True,2.2,3.1,8.2,0.1
org.eclipse.jdt.debug.ui,org.eclipse.jdt.internal.debug.ui.jres,16,67,16,66,16,221,16,0,1,16,3460,5.0,18,58,60,0,True,4.1875,4.125,13.8125,0.0
org.eclipse.jdt.debug.ui,org.eclipse.jdt.internal.debug.ui.launcher,37,45,37,154,37,191,37,12,2,37,4550,8.0,9,147,20,9,True,1.2162162162162162,4.162162162162162,5.162162162162162,0.32432432432432434
org.eclipse.jdt.debug.ui,org.eclipse.jdt.internal.debug.ui.monitors,17,32,17,6,17,102,17,1,0,17,1680,0.0,9,5,19,1,False,1.8823529411764706,0.35294117647058826,6.0,0.058823529411764705
org.eclipse.jdt.debug.ui,org.eclipse.jdt.internal.debug.ui.propertypages,15,57,15,60,15,150,15,1,0,15,2416,5.0,16,53,32,1,True,3.8,4.0,10.0,0.06666666666666667
org.eclipse.jdt.debug.ui,org.eclipse.jdt.internal.debug.ui.snippeteditor,26,70,26,11,26,211,26,18,1,26,3904,0.0,23,4,89,9,False,2.6923076923076925,0.4230769230769231,8.115384615384615,0.6923076923076923
org.eclipse.jdt.debug.ui,org.eclipse.jdt.internal.debug.ui.sourcelookup,7,2,7,4,7,24,7,0,0,7,572,2.0,1,4,7,0,True,0.2857142857142857,0.5714285714285714,3.4285714285714284,0.0
org.eclipse.jdt.junit,org.eclipse.jdt.internal.junit,1,0,1,0,1,0,1,2,0,1,33,0.0,0,0,0,2,False,0.0,0.0,0.0,2.0
org.eclipse.jdt.junit,org.eclipse.jdt.internal.junit.launcher,11,18,11,10,11,88,11,1,0,11,1747,0.0,16,6,48,1,False,1.6363636363636365,0.9090909090909091,8.0,0.09090909090909091
org.eclipse.jdt.junit,org.eclipse.jdt.internal.junit.refactoring,8,17,8,0,8,49,8,0,1,8,537,0.0,4,0,14,0,False,2.125,0.0,6.125,0.0
org.eclipse.jdt.junit,org.eclipse.jdt.internal.junit.ui,61,213,61,215,61,555,61,22,3,61,7627,0.0,56,171,124,12,False,3.4918032786885247,3.5245901639344264,9.098360655737705,0.36065573770491804
org.eclipse.jdt.junit,org.eclipse.jdt.internal.junit.util,10,39,10,1,10,52,10,55,1,10,1695,0.0,12,1,21,15,False,3.9,0.1,5.2,5.5
org.eclipse.jdt.junit,org.eclipse.jdt.internal.junit.wizards,9,27,9,95,9,69,9,8,1,9,1346,0.0,15,93,32,5,False,3.0,10.555555555555555,7.666666666666667,0.8888888888888888
org.eclipse.jdt.junit,org.eclipse.jdt.junit,1,0,1,0,1,0,1,2,1,1,153,0.0,0,0,0,2,False,0.0,0.0,0.0,2.0
org.eclipse.jdt.junit,org.eclipse.jdt.junit.wizards,4,29,4,24,4,98,4,0,0,4,1922,0.0,13,11,37,0,False,7.25,6.0,24.5,0.0
org.eclipse.jdt.junit.runtime,org.eclipse.jdt.internal.junit.runner,11,44,11,26,11,80,11,7,2,11,1727,0.0,21,20,46,3,False,4.0,2.3636363636363638,7.2727272727272725,0.6363636363636364
org.eclipse.jdt.launching,org.eclipse.jdt.internal.launching,41,52,41,160,41,265,41,46,0,41,7293,16.0,8,143,31,17,True,1.2682926829268293,3.902439024390244,6.463414634146342,1.1219512195121952
org.eclipse.jdt.launching,org.eclipse.jdt.internal.launching.support,1,0,1,0,1,0,1,1,0,1,40,0.0,0,0,0,1,False,0.0,0.0,0.0,1.0
org.eclipse.jdt.launching,org.eclipse.jdt.launching,14,30,14,26,14,113,14,85,12,14,6497,7.0,9,23,35,82,True,2.142857142857143,1.8571428571428572,8.071428571428571,6.071428571428571
org.eclipse.jdt.launching,org.eclipse.jdt.launching.sourcelookup,7,8,7,2,7,49,7,8,1,7,1869,5.0,3,1,13,6,True,1.1428571428571428,0.2857142857142857,7.0,1.1428571428571428
org.eclipse.jdt.launching,org.eclipse.jdt.launching.sourcelookup.containers,6,7,6,5,6,33,6,0,0,6,760,0.0,3,1,8,0,False,1.1666666666666667,0.8333333333333334,5.5,0.0
org.eclipse.jdt.launching.macosx,org.eclipse.jdt.internal.launching.macosx,5,0,5,9,5,12,5,6,0,5,455,0.0,0,6,7,6,False,0.0,1.8,2.4,1.2
org.eclipse.jdt.launching.macosx,org.eclipse.jdt.internal.ui.macbundler,9,31,9,5,9,80,9,10,1,9,1415,0.0,9,2,23,5,False,3.4444444444444446,0.5555555555555556,8.88888888888889,1.1111111111111112
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext,6,2,6,16,6,10,6,6,0,6,342,0.0,2,13,10,4,False,0.3333333333333333,2.6666666666666665,1.6666666666666667,1.0
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.buildpath,20,10,20,0,20,116,20,21,3,20,4638,0.0,4,0,50,21,False,0.5,0.0,5.8,1.05
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.callhierarchy,14,25,14,11,14,100,14,6,1,14,1776,0.0,6,5,24,4,False,1.7857142857142858,0.7857142857142857,7.142857142857143,0.42857142857142855
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.codemanipulation,25,177,25,17,25,249,25,99,4,25,8078,1.0,24,12,67,59,True,7.08,0.68,9.96,3.96
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.dom,29,70,29,36,29,625,29,168,1,29,8395,0.0,10,9,186,71,False,2.413793103448276,1.2413793103448276,21.551724137931036,5.793103448275862
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.dom.fragments,11,17,11,0,11,52,11,33,2,11,876,0.0,4,0,16,16,False,1.5454545454545454,0.0,4.7272727272727275,3.0
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.javadoc,3,5,3,8,3,10,3,19,0,3,751,0.0,5,8,4,19,False,1.6666666666666667,2.6666666666666665,3.3333333333333335,6.333333333333333
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring,25,73,25,771,25,146,25,237,1,25,5878,0.0,17,755,41,89,False,2.92,30.84,5.84,9.48
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.base,9,24,9,26,9,53,9,13,0,9,648,0.0,8,17,18,7,False,2.6666666666666665,2.888888888888889,5.888888888888889,1.4444444444444444
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.changes,32,48,32,2,32,165,32,19,1,32,2753,0.0,6,1,12,4,False,1.5,0.0625,5.15625,0.59375
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.code,53,343,53,26,53,1069,53,86,0,53,12341,0.0,30,8,85,15,False,6.471698113207547,0.49056603773584906,20.169811320754718,1.6226415094339623
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.code.flow,25,31,25,23,25,257,25,4,0,25,2634,0.0,7,19,119,3,False,1.24,0.92,10.28,0.16
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.generics,11,35,11,25,11,166,11,7,0,11,3289,0.0,7,8,49,2,False,3.1818181818181817,2.272727272727273,15.090909090909092,0.6363636363636364
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.nls,21,64,21,49,21,163,21,60,0,21,3671,0.0,11,29,40,12,False,3.0476190476190474,2.3333333333333335,7.761904761904762,2.857142857142857
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.nls.changes,4,9,4,6,4,20,4,1,0,4,413,0.0,6,6,12,1,False,2.25,1.5,5.0,0.25
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.participants,5,8,5,3,5,8,5,6,0,5,374,0.0,8,3,6,3,False,1.6,0.6,1.6,1.2
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.rename,30,104,30,13,30,423,30,72,0,30,6884,0.0,11,2,55,17,False,3.466666666666667,0.43333333333333335,14.1,2.4
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.reorg,37,81,37,6,37,572,37,177,12,37,6343,0.0,20,3,190,61,False,2.189189189189189,0.16216216216216217,15.45945945945946,4.783783783783784
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.sef,2,26,2,5,2,49,2,2,0,2,894,0.0,15,4,36,2,False,13.0,2.5,24.5,1.0
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.structure,57,268,57,16,57,896,57,186,3,57,17482,0.0,35,4,131,26,False,4.701754385964913,0.2807017543859649,15.719298245614034,3.263157894736842
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.structure.constraints,12,33,12,8,12,157,12,9,0,12,2822,0.0,10,3,41,4,False,2.75,0.6666666666666666,13.083333333333334,0.75
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.surround,5,16,5,0,5,37,5,4,1,5,702,0.0,10,0,12,2,False,3.2,0.0,7.4,0.8
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.tagging,0,0,0,0,0,0,0,0,5,0,228,0.0,0,0,0,0,False,,,,
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.typeconstraints,18,40,18,17,18,233,18,19,4,18,3112,0.0,10,13,65,8,False,2.2222222222222223,0.9444444444444444,12.944444444444445,1.0555555555555556
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.typeconstraints.types,20,51,20,40,20,220,20,1,0,20,2604,3.0,27,25,48,1,True,2.55,2.0,11.0,0.05
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.typeconstraints.typesets,14,31,14,3,14,270,14,5,0,14,3212,0.0,9,2,34,3,False,2.2142857142857144,0.21428571428571427,19.285714285714285,0.35714285714285715
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.typeconstraints2,16,25,16,2,16,71,16,4,4,16,1059,0.0,3,1,7,4,False,1.5625,0.125,4.4375,0.25
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.refactoring.util,17,21,17,1,17,60,17,39,0,17,1611,0.0,5,1,14,14,False,1.2352941176470589,0.058823529411764705,3.5294117647058822,2.2941176470588234
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.template.java,39,38,39,133,39,174,39,27,0,39,4007,0.0,13,52,28,11,False,0.9743589743589743,3.41025641025641,4.461538461538462,0.6923076923076923
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.textmanipulation,8,22,8,4,8,45,8,8,0,8,898,0.0,8,3,23,8,False,2.75,0.5,5.625,1.0
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext.util,28,49,28,23,28,141,28,224,0,28,4813,0.0,11,6,26,69,False,1.75,0.8214285714285714,5.035714285714286,8.0
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui,22,29,22,437,22,92,22,38,4,22,3426,1.0,20,295,32,16,True,1.3181818181818181,19.863636363636363,4.181818181818182,1.7272727272727273
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.actions,35,62,35,289,35,171,35,35,0,35,4647,0.0,12,274,19,18,False,1.7714285714285714,8.257142857142858,4.885714285714286,1.0
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.browsing,25,51,25,21,25,404,25,2,1,25,6025,0.0,19,10,107,1,False,2.04,0.84,16.16,0.08
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.callhierarchy,42,92,42,131,42,275,42,23,1,42,4866,0.0,30,86,72,10,False,2.1904761904761907,3.119047619047619,6.5476190476190474,0.5476190476190477
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.compare,38,77,38,70,38,205,38,34,0,38,4820,1.0,7,37,27,24,True,2.026315789473684,1.8421052631578947,5.394736842105263,0.8947368421052632
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.dialogs,19,97,19,10,19,191,19,10,1,19,2967,0.0,23,3,47,4,False,5.105263157894737,0.5263157894736842,10.052631578947368,0.5263157894736842
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.dnd,6,17,6,9,6,54,6,0,0,6,941,0.0,8,8,20,0,False,2.8333333333333335,1.5,9.0,0.0
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.filters,25,12,25,26,25,56,25,7,0,25,1659,0.0,9,13,20,4,False,0.48,1.04,2.24,0.28
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.infoviews,12,32,12,23,12,100,12,5,0,12,1850,0.0,11,15,39,5,False,2.6666666666666665,1.9166666666666667,8.333333333333334,0.4166666666666667
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.jarpackager,20,83,20,203,20,290,20,9,1,20,6193,0.0,25,171,57,9,False,4.15,10.15,14.5,0.45
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.javadocexport,24,193,24,104,24,264,24,5,0,24,4922,0.0,65,100,62,3,False,8.041666666666666,4.333333333333333,11.0,0.20833333333333334
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.javaeditor,141,483,141,180,141,1483,141,56,8,141,21663,1.0,53,98,180,18,True,3.425531914893617,1.2765957446808511,10.5177304964539,0.3971631205673759
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.javaeditor.selectionactions,10,19,10,23,10,30,10,24,0,10,899,0.0,5,17,9,11,False,1.9,2.3,3.0,2.4
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.packageview,35,105,35,101,35,403,35,8,2,35,6414,0.0,19,73,126,2,False,3.0,2.8857142857142857,11.514285714285714,0.22857142857142856
